날짜,종가,시가,고가,저가,거래량,변동 %,log_return
2009.12.10,"1,102.35","1,098.69","1,106.25","1,098.69",,0.58%,0.003325704
2009.12.9,"1,095.95","1,091.07","1,097.04","1,085.89",,0.37%,0.004462701
2009.12.8,"1,091.94","1,103.04","1,103.04","1,088.61",,-1.03%,-0.010114074
2009.12.7,"1,103.25","1,105.52","1,110.72","1,100.83",,-0.25%,-0.002055443
2009.12.4,"1,105.98","1,100.43","1,119.13","1,096.52",,0.55%,0.005030807
2009.12.3,"1,099.92","1,110.59","1,117.28","1,098.74",,-0.84%,-0.009653956
2009.12.2,"1,109.24","1,109.03","1,115.58","1,105.29",,0.03%,0.000189337
2009.12.1,"1,108.86","1,098.89","1,112.28","1,098.89",,1.21%,0.009031881
2009.11.30,"1,095.63","1,091.07","1,097.24","1,086.25",,0.38%,0.004170674
2009.11.27,"1,091.49","1,105.47","1,105.47","1,083.74",,-1.72%,-0.012726849
2009.11.25,"1,110.63","1,106.49","1,111.18","1,104.75",,0.45%,0.003734579
2009.11.24,"1,105.65","1,105.83","1,107.56","1,097.63",,-0.05%,-0.000162787
2009.11.23,"1,106.24","1,094.86","1,112.38","1,094.86",,1.36%,0.010340377
2009.11.20,"1,091.38","1,094.66","1,094.66","1,086.81",,-0.32%,-0.003000862
2009.11.19,"1,094.90","1,106.44","1,106.44","1,088.40",,-1.34%,-0.010484619
2009.11.18,"1,109.80","1,109.44","1,111.10","1,102.70",,-0.05%,0.000324435
2009.11.17,"1,110.32","1,109.22","1,110.52","1,102.19",,0.09%,0.000991196
2009.11.16,"1,109.30","1,094.13","1,113.69","1,094.13",,1.45%,0.013769659
2009.11.13,"1,093.48","1,087.59","1,097.79","1,085.33",,0.57%,0.005401032
2009.11.12,"1,087.24","1,098.31","1,101.97","1,084.90",,-1.03%,-0.01013026
2009.11.11,"1,098.51","1,096.04","1,105.37","1,093.81",,0.50%,0.002251032
2009.11.10,"1,093.01","1,091.86","1,096.42","1,087.40",,-0.01%,0.001052694
2009.11.9,"1,093.08","1,072.31","1,093.19","1,072.31",,2.22%,0.0191842
2009.11.6,"1,069.30","1,064.95","1,071.48","1,059.32",,0.25%,0.004076379
2009.11.5,"1,066.63","1,047.30","1,066.65","1,047.30",,1.92%,0.018288722
2009.11.4,"1,046.50","1,047.14","1,061.00","1,045.15",,0.10%,-0.000611375
2009.11.3,"1,045.41","1,040.92","1,046.36","1,033.94",,0.24%,0.004304215
2009.11.2,"1,042.88","1,036.18","1,052.18","1,029.38",,0.65%,0.006445243
2009.10.30,"1,036.19","1,065.41","1,065.41","1,033.38",,-2.81%,-0.027809177
2009.10.29,"1,066.11","1,043.69","1,066.83","1,043.69",,2.25%,0.021253999
2009.10.28,"1,042.63","1,061.51","1,063.26","1,042.19",,-1.95%,-0.017946056
2009.10.27,"1,063.41","1,067.54","1,072.48","1,060.62",,-0.33%,-0.00387621
2009.10.26,"1,066.95","1,080.36","1,091.75","1,065.23",,-1.17%,-0.012490208
2009.10.23,"1,079.60","1,095.62","1,095.83","1,075.49",,-1.22%,-0.014729811
2009.10.22,"1,092.91","1,080.96","1,095.21","1,074.31",,1.06%,0.010994328
2009.10.21,"1,081.40","1,090.36","1,101.36","1,080.77",,-0.89%,-0.008251419
2009.10.20,"1,091.06","1,098.64","1,098.64","1,086.16",,-0.62%,-0.00692335
2009.10.19,"1,097.91","1,088.22","1,100.17","1,086.48",,0.94%,0.008865039
2009.10.16,"1,087.68","1,094.67","1,094.67","1,081.53",,-0.81%,-0.00640596
2009.10.15,"1,096.56","1,090.36","1,096.56","1,086.41",,0.42%,0.00567009
2009.10.14,"1,092.02","1,078.68","1,093.17","1,078.68",,1.75%,0.012291121
2009.10.13,"1,073.19","1,074.96","1,075.30","1,066.71",,-0.28%,-0.00164793
2009.10.12,"1,076.19","1,071.63","1,079.46","1,071.63",,0.44%,0.004246172
2009.10.9,"1,071.49","1,065.28","1,071.51","1,063.00",,0.56%,0.005812528
2009.10.8,"1,065.48","1,060.03","1,070.67","1,060.03",,0.75%,0.005128192
2009.10.7,"1,057.58","1,053.65","1,058.02","1,050.10",,0.27%,0.003722953
2009.10.6,"1,054.72","1,042.02","1,060.55","1,042.02",,1.37%,0.012114192
2009.10.5,"1,040.46","1,026.87","1,042.58","1,025.92",,1.49%,0.013147582
2009.10.2,"1,025.21","1,029.71","1,030.60","1,019.95",,-0.45%,-0.00437974
2009.10.1,"1,029.85","1,054.91","1,054.91","1,029.45",,-2.58%,-0.024042295
2009.9.30,"1,057.08","1,061.02","1,063.40","1,046.47",,-0.33%,-0.00372032
2009.9.29,"1,060.61","1,063.69","1,069.62","1,057.83",,-0.22%,-0.002899781
2009.9.28,"1,062.98","1,045.38","1,065.13","1,045.38",,1.78%,0.016695829
2009.9.25,"1,044.38","1,049.48","1,053.47","1,041.17",,-0.61%,-0.004871395
2009.9.24,"1,050.78","1,062.56","1,066.29","1,045.85",,-0.95%,-0.011148345
2009.9.23,"1,060.87","1,072.69","1,080.15","1,060.39",,-1.01%,-0.011080186
2009.9.22,"1,071.66","1,066.35","1,073.81","1,066.35",,0.66%,0.004967246
2009.9.21,"1,064.66","1,067.14","1,067.28","1,057.46",,-0.34%,-0.002326673
2009.9.18,"1,068.30","1,066.60","1,071.52","1,064.27",,0.26%,0.001592581
2009.9.17,"1,065.49","1,067.87","1,074.77","1,061.20",,-0.31%,-0.002231223
2009.9.16,"1,068.76","1,053.99","1,068.76","1,052.87",,1.53%,0.013916136
2009.9.15,"1,052.63","1,049.03","1,056.04","1,043.42",,0.31%,0.003425867
2009.9.14,"1,049.34","1,040.15","1,049.74","1,035.00",,0.63%,0.008796462
2009.9.11,"1,042.73","1,043.92","1,048.18","1,038.40",,-0.14%,-0.001140584
2009.9.10,"1,044.14","1,032.99","1,044.14","1,028.04",,1.04%,0.010736071
2009.9.9,"1,033.37","1,025.36","1,036.34","1,023.97",,0.78%,0.007781536
2009.9.8,"1,025.39","1,018.67","1,026.07","1,018.67",,0.88%,0.006575173
2009.9.4,"1,016.40","1,003.84","1,016.48","1,001.65",,1.31%,0.012434326
2009.9.3,"1,003.24",996.12,"1,003.43",992.25,,0.85%,0.007122309
2009.9.2,994.75,996.07,"1,000.34",991.97,,-0.33%,-0.001326087
2009.9.1,998.04,"1,019.52","1,028.45",996.28,,-2.21%,-0.021293852
2009.8.31,"1,020.62","1,025.21","1,025.21","1,014.62",,-0.81%,-0.004487184
2009.8.28,"1,028.93","1,031.62","1,039.47","1,023.13",,-0.20%,-0.002610955
2009.8.27,"1,030.98","1,027.81","1,033.33","1,016.20",,0.28%,0.003079481
2009.8.26,"1,028.12","1,027.35","1,032.47","1,021.57",,0.01%,0.00074922
2009.8.25,"1,028.00","1,026.63","1,037.75","1,026.21",,0.24%,0.001333574
2009.8.24,"1,025.57","1,026.59","1,035.82","1,022.48",,-0.05%,-0.000994075
2009.8.21,"1,026.13","1,009.06","1,027.59","1,009.06",,1.86%,0.01677524
2009.8.20,"1,007.37",996.41,"1,008.92",996.39,,1.09%,0.010939434
2009.8.19,996.46,986.88,999.61,980.62,,0.69%,0.009660547
2009.8.18,989.67,980.62,991.2,980.62,,1.01%,0.00918653
2009.8.17,979.73,998.18,998.18,978.51,,-2.43%,-0.018656597
2009.8.14,"1,004.09","1,012.23","1,012.60",994.6,,-0.85%,-0.008074159
2009.8.13,"1,012.73","1,005.86","1,013.14","1,000.82",,0.69%,0.006806758
2009.8.12,"1,005.81",994,"1,012.78",993.36,,1.15%,0.011811259
2009.8.11,994.35,"1,005.77","1,005.77",992.4,,-1.27%,-0.011419439
2009.8.10,"1,007.10","1,008.89","1,010.12","1,000.99",,-0.33%,-0.001775803
2009.8.7,"1,010.48",999.83,"1,018.00",999.83,,1.34%,0.01059548
2009.8.6,997.08,"1,004.06","1,008.00",992.49,,-0.56%,-0.006976052
2009.8.5,"1,002.72","1,005.41","1,006.64",994.31,,-0.29%,-0.002679111
2009.8.4,"1,005.65","1,001.41","1,007.12",996.68,,0.30%,0.004225092
2009.8.3,"1,002.63",990.22,"1,003.61",990.22,,1.53%,0.012454686
2009.7.31,987.48,986.8,993.18,982.85,,0.07%,0.000688859
2009.7.30,986.75,976.01,996.68,976.01,,1.19%,0.010943882
2009.7.29,975.15,977.66,977.76,968.65,,-0.46%,-0.002570656
2009.7.28,979.62,981.48,982.35,969.35,,-0.26%,-0.001896895
2009.7.27,982.18,978.63,982.49,972.29,,0.30%,0.003620957
2009.7.24,979.26,972.16,979.79,965.95,,0.30%,0.007276784
2009.7.23,976.29,954.07,979.42,953.27,,2.33%,0.023022629
2009.7.22,954.07,953.4,959.83,947.75,,-0.05%,0.000702501
2009.7.21,954.58,951.97,956.53,943.22,,0.36%,0.002737931
2009.7.20,951.13,942.07,951.62,940.99,,1.14%,0.00957117
2009.7.17,940.38,940.56,941.89,934.65,,-0.04%,-0.000191394
2009.7.16,940.74,930.17,943.96,927.45,,0.86%,0.011299434
2009.7.15,932.68,910.15,933.95,910.15,,2.96%,0.024452741
2009.7.14,905.84,900.77,905.84,896.5,,0.53%,0.005612737
2009.7.13,901.05,879.57,901.05,875.32,,2.49%,0.024127598
2009.7.10,879.13,880.03,883.57,872.81,,-0.40%,-0.001023216
2009.7.9,882.68,881.28,887.86,878.45,,0.35%,0.001587338
2009.7.8,879.56,881.9,886.8,869.32,,-0.17%,-0.002656888
2009.7.7,881.03,898.6,898.6,879.93,,-1.97%,-0.019746319
2009.7.6,898.72,894.27,898.72,886.36,,0.26%,0.004963786
2009.7.2,896.42,921.24,921.24,896.42,,-2.91%,-0.027311535
2009.7.1,923.33,920.82,931.92,920.82,,0.44%,0.002722123
2009.6.30,919.32,927.15,930.01,912.86,,-0.85%,-0.008481098
2009.6.29,927.23,919.86,927.99,916.18,,0.91%,0.007980162
2009.6.26,918.9,918.84,922,913.03,,-0.15%,6.52976E-05
2009.6.25,920.26,899.45,921.42,896.27,,2.14%,0.022872773
2009.6.24,900.94,896.31,910.85,896.31,,0.65%,0.005152327
2009.6.23,895.1,893.46,898.69,888.86,,0.23%,0.001833878
2009.6.22,893.04,918.13,918.13,893.04,,-3.06%,-0.02770762
2009.6.19,921.23,919.96,927.09,915.8,,0.31%,0.001379543
2009.6.18,918.37,910.86,921.93,907.94,,0.84%,0.008211151
2009.6.17,910.71,911.89,918.44,903.78,,-0.14%,-0.001294854
2009.6.16,911.97,925.6,928,911.6,,-1.27%,-0.014835081
2009.6.15,923.72,942.45,942.45,919.65,,-2.38%,-0.020073872
2009.6.12,946.21,943.44,946.3,935.66,,0.14%,0.002931762
2009.6.11,944.89,939.04,956.23,939.04,,0.61%,0.006210442
2009.6.10,939.15,942.73,949.77,927.97,,-0.35%,-0.003804711
2009.6.9,942.43,940.35,946.92,936.15,,0.35%,0.0022095
2009.6.8,939.14,938.12,946.33,926.44,,-0.10%,0.00108669
2009.6.5,940.09,945.67,951.69,934.13,,-0.25%,-0.005918056
2009.6.4,942.46,932.49,942.47,929.32,,1.15%,0.010635051
2009.6.3,931.76,942.51,942.51,923.85,,-1.37%,-0.011471259
2009.6.2,944.74,942.87,949.38,938.46,,0.20%,0.001981342
2009.6.1,942.87,923.26,947.77,923.26,,2.58%,0.02101753
2009.5.29,919.14,907.02,920.02,903.56,,1.36%,0.01327395
2009.5.28,906.83,892.96,909.45,887.6,,1.54%,0.015413214
2009.5.27,893.06,909.95,913.84,891.87,,-1.90%,-0.018735885
2009.5.26,910.33,887,911.76,881.46,,2.63%,0.025962189
2009.5.22,887,888.68,896.65,883.75,,-0.15%,-0.001892233
2009.5.21,888.33,900.42,900.42,879.61,,-1.68%,-0.013518026
2009.5.20,903.47,908.62,924.6,901.37,,-0.51%,-0.00568406
2009.5.19,908.13,909.67,916.39,905.22,,-0.17%,-0.001694356
2009.5.18,909.71,886.07,910,886.07,,3.04%,0.026329913
2009.5.15,882.88,892.76,896.97,878.94,,-1.14%,-0.011128497
2009.5.14,893.07,884.24,898.36,882.52,,1.04%,0.009936446
2009.5.13,883.92,905.4,905.4,882.8,,-2.69%,-0.024010274
2009.5.12,908.35,910.52,915.57,896.46,,-0.10%,-0.002386098
2009.5.11,909.24,922.99,922.99,908.68,,-2.15%,-0.015009314
2009.5.8,929.23,909.03,930.17,909.03,,2.41%,0.021978189
2009.5.7,907.39,919.58,929.58,901.36,,-1.32%,-0.013344697
2009.5.6,919.53,903.95,920.28,903.95,,1.74%,0.017088621
2009.5.5,903.8,906.1,907.7,897.34,,-0.38%,-0.002541578
2009.5.4,907.24,879.21,907.85,879.21,,3.39%,0.031383247
2009.5.1,877.52,872.74,880.48,866.1,,0.54%,0.005462059
2009.4.30,872.81,876.59,888.7,868.51,,-0.10%,-0.004321488
2009.4.29,873.64,856.85,882.06,856.85,,2.16%,0.019405517
2009.4.28,855.16,854.48,864.48,847.12,,-0.27%,0.000795489
2009.4.27,857.51,862.82,868.83,854.65,,-1.01%,-0.006173254
2009.4.24,866.23,853.91,871.8,853.91,,1.68%,0.01432466
2009.4.23,851.92,844.62,852.87,835.45,,0.99%,0.008605804
2009.4.22,843.55,847.26,861.78,840.57,,-0.77%,-0.004388436
2009.4.21,850.08,831.25,850.09,826.83,,2.13%,0.022399871
2009.4.20,832.39,868.27,868.27,832.39,,-4.28%,-0.042201645
2009.4.17,869.6,865.18,875.63,860.87,,0.50%,0.005095758
2009.4.16,865.3,854.54,870.35,847.04,,1.55%,0.012512955
2009.4.15,852.06,839.44,852.93,835.58,,1.25%,0.014921944
2009.4.14,841.5,856.88,856.88,840.25,,-2.01%,-0.018111872
2009.4.13,858.73,855.33,864.31,845.35,,0.25%,0.003967194
2009.4.9,856.56,829.29,856.91,829.29,,3.81%,0.032354455
2009.4.8,825.16,816.76,828.42,814.84,,1.18%,0.010232013
2009.4.7,815.55,834.12,834.12,814.53,,-2.39%,-0.022514545
2009.4.6,835.48,839.75,839.75,822.79,,-0.83%,-0.005097819
2009.4.3,842.5,835.13,842.5,826.7,,0.97%,0.008786261
2009.4.2,834.38,814.53,845.61,814.53,,2.87%,0.024077674
2009.4.1,811.08,793.59,813.62,783.32,,1.66%,0.021799738
2009.3.31,797.87,790.88,810.48,790.88,,1.31%,0.008799427
2009.3.30,787.53,809.07,809.07,779.81,,-3.48%,-0.026983975
2009.3.27,815.94,828.68,828.68,813.43,,-2.03%,-0.015493251
2009.3.26,832.86,814.06,832.98,814.06,,2.33%,0.022831487
2009.3.25,813.88,806.81,826.78,791.37,,0.96%,0.008724734
2009.3.24,806.12,820.6,823.65,805.48,,-2.04%,-0.017803165
2009.3.23,822.92,772.31,823.37,772.31,,7.08%,0.063472967
2009.3.20,768.54,784.58,788.91,766.2,,-1.98%,-0.020655932
2009.3.19,784.04,797.92,803.24,781.82,,-1.30%,-0.017548302
2009.3.18,794.35,776.01,803.04,765.64,,2.09%,0.023358763
2009.3.17,778.12,753.88,778.12,749.93,,3.21%,0.03164755
2009.3.16,753.89,758.84,774.53,753.37,,-0.35%,-0.006544483
2009.3.13,756.55,751.97,758.29,742.46,,0.77%,0.006072195
2009.3.12,750.74,720.89,752.63,714.76,,4.07%,0.040572827
2009.3.11,721.36,719.59,731.92,713.85,,0.24%,0.002456714
2009.3.10,719.6,679.28,719.6,679.28,,6.37%,0.057662088
2009.3.9,676.53,680.76,695.27,672.88,,-1.00%,-0.006233029
2009.3.6,683.38,684.04,699.09,666.79,,0.12%,-0.000965322
2009.3.5,682.55,708.27,708.27,677.93,,-4.25%,-0.036989592
2009.3.4,712.87,698.6,724.12,698.6,,2.38%,0.020220743
2009.3.3,696.33,704.44,711.67,692.3,,-0.64%,-0.011579475
2009.3.2,700.82,729.57,729.57,699.7,,-4.66%,-0.040204241
2009.2.27,735.09,749.93,751.27,734.52,,-2.36%,-0.019986928
2009.2.26,752.83,765.76,779.42,751.75,,-1.58%,-0.017029366
2009.2.25,764.9,770.64,780.12,752.89,,-1.07%,-0.007476232
2009.2.24,773.14,744.69,775.49,744.69,,4.01%,0.03749212
2009.2.23,743.33,773.25,777.85,742.37,,-3.47%,-0.03946232
2009.2.20,770.05,775.87,778.69,754.25,,-1.14%,-0.007529533
2009.2.19,778.94,787.91,797.58,777.03,,-1.20%,-0.011449849
2009.2.18,788.42,791.06,796.17,780.43,,-0.10%,-0.003342875
2009.2.17,789.17,818.61,818.61,789.17,,-4.56%,-0.03662602
2009.2.13,826.84,833.95,839.43,825.21,,-1.00%,-0.008562243
2009.2.12,835.19,829.91,835.48,808.06,,0.17%,0.006341983
2009.2.11,833.74,827.41,838.22,822.3,,0.80%,0.007621263
2009.2.10,827.16,866.87,868.05,822.99,,-4.91%,-0.046890877
2009.2.9,869.89,868.24,875.01,861.65,,0.15%,0.001898593
2009.2.6,868.6,846.09,870.75,845.42,,2.69%,0.026256983
2009.2.5,845.85,831.75,850.55,819.91,,1.64%,0.016810124
2009.2.4,832.23,837.77,851.85,829.18,,-0.75%,-0.006634755
2009.2.3,838.51,825.69,842.6,821.98,,1.58%,0.015407107
2009.2.2,825.44,823.09,830.78,812.87,,-0.05%,0.002851027
2009.1.30,825.88,845.69,851.66,821.67,,-2.28%,-0.023703378
2009.1.29,845.14,868.89,868.89,844.15,,-3.31%,-0.027714241
2009.1.28,874.09,845.73,877.86,845.73,,3.36%,0.032983185
2009.1.27,845.71,837.3,850.45,835.4,,1.09%,0.009994082
2009.1.26,836.57,832.5,852.53,827.69,,0.56%,0.004876977
2009.1.23,831.95,822.16,838.61,806.07,,0.54%,0.01183732
2009.1.22,827.5,839.74,839.74,811.29,,-1.52%,-0.014683213
2009.1.21,840.24,806.77,841.72,804.3,,4.35%,0.040648944
2009.1.20,805.22,849.64,849.64,804.47,,-5.28%,-0.053697198
2009.1.16,850.12,844.45,858.13,830.66,,0.76%,0.006691988
2009.1.15,843.74,841.99,851.59,817.04,,0.13%,0.002076253
2009.1.14,842.62,867.28,867.28,836.93,,-3.35%,-0.028845792
2009.1.13,871.79,869.79,877.02,862.02,,0.18%,0.002296766
2009.1.12,870.26,890.4,890.4,864.32,,-2.26%,-0.022878782
2009.1.9,890.35,909.91,911.93,888.31,,-2.13%,-0.02173105
2009.1.8,909.73,905.73,910,896.81,,0.34%,0.004406604
2009.1.7,906.65,927.45,927.45,902.37,,-3.00%,-0.022682397
2009.1.6,934.7,931.17,943.85,927.28,,0.78%,0.003783762
2009.1.5,927.45,929.17,936.63,919.53,,-0.47%,-0.00185283
2009.1.2,931.8,902.99,934.73,899.35,,3.16%,0.03140672
2008.12.31,903.25,890.59,910.32,889.67,,1.42%,0.014115206
2008.12.30,890.64,870.58,891.12,870.58,,2.44%,0.022780649
2008.12.29,869.42,872.37,873.7,857.07,,-0.39%,-0.003387323
2008.12.26,872.8,869.51,873.74,866.52,,0.54%,0.0037766
2008.12.24,868.15,863.87,869.79,861.44,,0.58%,0.004942216
2008.12.23,863.16,874.31,880.44,860.1,,-0.97%,-0.01283493
2008.12.22,871.63,887.2,887.37,857.09,,-1.83%,-0.017705414
2008.12.19,887.88,886.96,905.47,883.02,,0.29%,0.001036713
2008.12.18,885.28,905.98,911.02,877.44,,-2.12%,-0.023113252
2008.12.17,904.42,908.16,918.85,895.94,,-0.96%,-0.00412672
2008.12.16,913.18,871.53,914.66,871.53,,5.14%,0.046682726
2008.12.15,868.57,881.07,884.63,857.72,,-1.27%,-0.014288897
2008.12.12,879.73,871.79,883.24,851.35,,0.70%,0.009066473
2008.12.11,873.59,898.35,904.63,868.73,,-2.85%,-0.027948589
2008.12.10,899.24,892.17,908.27,885.45,,1.19%,0.007893265
2008.12.9,888.67,906.48,916.26,885.38,,-2.31%,-0.019843004
2008.12.8,909.7,882.71,918.57,882.71,,3.84%,0.030118154
2008.12.5,876.07,844.43,879.42,818.41,,3.65%,0.036784153
2008.12.4,845.22,869.75,875.6,833.6,,-2.93%,-0.028608866
2008.12.3,870.74,843.6,873.12,827.6,,2.58%,0.031664976
2008.12.2,848.81,817.94,850.54,817.94,,3.99%,0.037046384
2008.12.1,816.21,888.61,888.61,815.69,,-8.93%,-0.084986769
2008.11.28,896.24,886.89,896.25,881.21,,0.96%,0.010487273
2008.11.26,887.68,852.9,887.68,841.37,,3.53%,0.03996901
2008.11.25,857.39,853.4,868.94,834.99,,0.66%,0.00466452
2008.11.24,851.81,801.2,865.6,801.2,,6.47%,0.061252893
2008.11.21,800.03,755.84,801.2,741.02,,6.32%,0.056819513
2008.11.20,752.44,805.87,820.52,747.78,,-6.71%,-0.06860118
2008.11.19,806.58,859.03,864.57,806.18,,-6.12%,-0.063000759
2008.11.18,859.12,852.34,865.9,826.84,,0.98%,0.007923101
2008.11.17,850.75,873.23,882.29,848.98,,-2.58%,-0.026080667
2008.11.14,873.29,904.36,916.88,869.88,,-4.17%,-0.034959823
2008.11.13,911.29,853.13,913.01,818.69,,6.92%,0.065949239
2008.11.12,852.3,893.39,893.39,850.48,,-5.19%,-0.047084638
2008.11.11,898.95,917.15,917.15,884.9,,-2.20%,-0.02004362
2008.11.10,919.21,936.75,951.95,907.47,,-1.27%,-0.018901832
2008.11.7,930.99,907.44,931.46,906.9,,2.89%,0.025621088
2008.11.6,904.88,952.4,952.4,899.73,,-5.03%,-0.051182776
2008.11.5,952.77,"1,001.84","1,001.84",949.86,,-5.27%,-0.050220057
2008.11.4,"1,005.75",971.31,"1,007.51",971.31,,4.08%,0.034843135
2008.11.3,966.3,968.67,975.57,958.82,,-0.25%,-0.002449652
2008.10.31,968.75,953.11,984.38,944.59,,1.54%,0.016276259
2008.10.30,954.09,939.38,963.23,928.5,,2.58%,0.015537923
2008.10.29,930.09,939.51,969.97,922.26,,-1.11%,-0.010077107
2008.10.28,940.51,848.92,940.51,845.27,,10.79%,0.102457328
2008.10.27,848.92,874.28,893.78,846.75,,-3.18%,-0.029435737
2008.10.24,876.77,895.22,896.3,852.85,,-3.45%,-0.020824798
2008.10.23,908.11,899.08,922.83,858.44,,1.26%,0.009993498
2008.10.22,896.78,951.67,951.67,875.81,,-6.10%,-0.059407766
2008.10.21,955.05,980.4,985.44,952.47,,-3.08%,-0.026196957
2008.10.20,985.4,943.51,985.4,943.51,,4.77%,0.043440687
2008.10.17,940.55,942.29,984.64,918.74,,-0.62%,-0.001848272
2008.10.16,946.43,909.53,947.71,865.83,,4.25%,0.039769029
2008.10.15,907.84,994.6,994.6,903.99,,-9.03%,-0.091272495
2008.10.14,998.01,"1,009.97","1,044.31",972.07,,-0.53%,-0.01191261
2008.10.13,"1,003.35",912.75,"1,006.93",912.75,,11.58%,0.09463766
2008.10.10,899.22,902.31,936.36,839.8,,-1.18%,-0.003430421
2008.10.9,909.92,988.42,"1,005.25",909.19,,-7.62%,-0.082751025
2008.10.8,984.94,988.91,"1,021.06",970.97,,-1.13%,-0.004022601
2008.10.7,996.23,"1,057.60","1,072.91",996.23,,-5.74%,-0.059779314
2008.10.6,"1,056.89","1,097.56","1,097.56","1,007.97",,-3.85%,-0.037758901
2008.10.3,"1,099.23","1,115.16","1,153.82","1,098.14",,-1.35%,-0.014387958
2008.10.2,"1,114.28","1,160.64","1,160.64","1,111.43",,-4.03%,-0.040763121
2008.10.1,"1,161.06","1,164.17","1,167.03","1,140.77",,-0.45%,-0.002675006
2008.9.30,"1,166.36","1,113.78","1,168.03","1,113.78",,5.42%,0.046128153
2008.9.29,"1,106.42","1,209.07","1,209.07","1,106.42",,-8.81%,-0.088721891
2008.9.26,"1,213.27","1,204.47","1,215.77","1,187.54",,0.34%,0.007279558
2008.9.25,"1,209.18","1,187.87","1,220.03","1,187.87",,1.97%,0.017780657
2008.9.24,"1,185.87","1,188.79","1,197.41","1,179.79",,-0.20%,-0.002459301
2008.9.23,"1,188.22","1,207.61","1,221.15","1,187.06",,-1.56%,-0.016186811
2008.9.22,"1,207.09","1,255.37","1,255.37","1,205.61",,-3.82%,-0.039217845
2008.9.19,"1,255.08","1,213.11","1,265.12","1,213.11",,4.03%,0.034012005
2008.9.18,"1,206.51","1,157.08","1,211.14","1,133.50",,4.33%,0.041832304
2008.9.17,"1,156.39","1,210.34","1,210.34","1,155.88",,-4.71%,-0.045598228
2008.9.16,"1,213.60","1,188.31","1,214.84","1,169.28",,1.75%,0.021059019
2008.9.15,"1,192.70","1,250.92","1,250.92","1,192.70",,-4.71%,-0.047659636
2008.9.12,"1,251.70","1,245.88","1,255.09","1,233.81",,0.21%,0.00466052
2008.9.11,"1,249.05","1,229.04","1,249.98","1,211.54",,1.38%,0.016149886
2008.9.10,"1,232.04","1,227.50","1,243.90","1,221.60",,0.61%,0.003691751
2008.9.9,"1,224.51","1,267.98","1,268.66","1,224.51",,-3.41%,-0.034884319
2008.9.8,"1,267.79","1,249.50","1,274.42","1,247.12",,2.05%,0.014531756
2008.9.5,"1,242.31","1,233.21","1,244.94","1,217.23",,0.44%,0.007352024
2008.9.4,"1,236.83","1,271.80","1,271.80","1,232.83",,-2.99%,-0.027881565
2008.9.3,"1,274.98","1,276.61","1,280.60","1,265.59",,-0.20%,-0.001277635
2008.9.2,"1,277.58","1,287.83","1,303.04","1,272.20",,-0.41%,-0.007990968
2008.8.29,"1,282.83","1,296.49","1,297.59","1,282.74",,-1.37%,-0.010592038
2008.8.28,"1,300.68","1,283.79","1,300.68","1,283.79",,1.48%,0.013070564
2008.8.27,"1,281.66","1,271.29","1,285.05","1,270.03",,0.80%,0.00812398
2008.8.26,"1,271.51","1,267.03","1,275.65","1,263.21",,0.37%,0.003529592
2008.8.25,"1,266.84","1,290.47","1,290.47","1,264.87",,-1.96%,-0.018480882
2008.8.22,"1,292.20","1,277.59","1,293.09","1,277.59",,1.13%,0.011370701
2008.8.21,"1,277.72","1,271.07","1,281.40","1,265.22",,0.25%,0.005218174
2008.8.20,"1,274.54","1,267.34","1,276.01","1,261.16",,0.62%,0.005665113
2008.8.19,"1,266.69","1,276.65","1,276.65","1,263.11",,-0.93%,-0.007832261
2008.8.18,"1,278.60","1,298.14","1,300.22","1,274.51",,-1.51%,-0.015166741
2008.8.15,"1,298.20","1,293.85","1,302.05","1,290.74",,0.41%,0.00335642
2008.8.14,"1,292.93","1,282.11","1,300.11","1,276.84",,0.55%,0.008403802
2008.8.13,"1,285.83","1,288.64","1,294.03","1,274.86",,-0.29%,-0.002182974
2008.8.12,"1,289.59","1,304.79","1,304.79","1,285.64",,-1.21%,-0.01171777
2008.8.11,"1,305.32","1,294.42","1,313.15","1,291.41",,0.69%,0.008385503
