³¯Â¥,S&P 500,FTSE
2017.9.27,0.001492913,0.00380431
2017.9.28,0.002652855,0.001272177
2017.9.29,0.003738084,0.006796628
2017.10.2,0.003136437,0.008922795
2017.10.3,0.001674262,0.003927032
2017.10.4,0.001680069,-7.10E-05
2017.10.5,0.004402188,0.005396803
2017.10.6,0.000741646,0.001979927
2017.10.9,-0.002613755,-0.001993247
2017.10.10,0.00025487,0.004038245
2017.10.11,0.001809686,-0.000591823
2017.10.12,-0.000764135,0.002972822
2017.10.13,-0.000974783,-0.002756487
2017.10.16,0.000809668,-0.001124654
2017.10.17,0.000856049,-0.001435871
2017.10.18,-0.000628399,0.003546046
2017.10.19,0.003405347,-0.002632435
2017.10.20,0.002975053,2.53E-05
2017.10.23,-0.005094255,0.000162151
2017.10.24,0.000182958,0.000277723
2017.10.25,-0.003657539,-0.010595975
2017.10.26,0.000124988,0.005261933
2017.10.27,0.004196981,0.002472064
2017.10.30,-0.001910465,-0.002297097
2017.10.31,-0.000283426,0.000703563
2017.11.1,-0.001491505,-0.000683531
2017.11.2,0.000151183,0.008955554
2017.11.3,0.00228637,0.000665535
2017.11.6,0.00141351,0.000255247
2017.11.7,-0.000567266,-0.006523237
2017.11.8,0.002187885,0.002208362
2017.11.9,0.000239909,-0.006077086
2017.11.10,0.000821311,-0.00685257
2017.11.13,0.003220078,-0.00239895
2017.11.14,0.000434393,-0.000102498
2017.11.15,-0.001881549,-0.005654971
2017.11.16,0.004919959,0.001941794
2017.11.17,-0.001584722,-0.000847801
2017.11.20,0.001026808,0.001188885
2017.11.21,0.003800937,0.002956599
2017.11.22,-0.001242932,0.001035713
2017.11.24,0.000768811,-0.001025165
2017.11.27,-0.000476549,-0.003479901
2017.11.28,0.008064282,0.010340587
2017.11.29,-0.000666173,-0.009033191
2017.11.30,0.005168988,-0.009088236
2017.12.1,-0.001089399,-0.003579646
2017.12.4,-0.0067024,0.005257037
2017.12.5,-0.003875246,-0.001564112
2017.12.6,0.001153076,0.002797856
2017.12.7,0.003266636,-0.003719468
2017.12.8,0.00199709,0.009950669
2017.12.11,0.00293665,0.008017587
2017.12.12,0.000893756,0.006276648
2017.12.13,-0.001778465,-0.000520107
2017.12.14,-0.005212615,-0.006475927
2017.12.15,0.005689201,0.005683245
2017.12.18,0.001577358,0.006180656
2017.12.19,-0.00418297,0.000938924
2017.12.20,-0.00332748,-0.002504429
2017.12.21,0.00057754,0.010411748
2017.12.22,-0.000327896,-0.001489803
2017.12.27,0.000193859,0.003683613
2017.12.28,0.00053595,0.000288646
2017.12.29,-0.005795539,0.008476503
2018.1.2,0.004491098,-0.005173503
2018.1.3,0.00562199,0.003004074
2018.1.4,0.001719546,0.003223796
2018.1.5,0.004318225,0.003675726
2018.1.8,0.001835939,-0.003593867
2018.1.9,5.09E-05,0.004473828
2018.1.10,0.000975649,0.002259759
2018.1.11,0.005285737,0.001860562
2018.1.12,0.005780717,0.002020387
2018.1.16,-0.008085592,-0.001701764
2018.1.17,0.006289002,-0.003940227
2018.1.18,-0.001560595,-0.003172488
2018.1.19,0.002743681,0.00386606
2018.1.22,0.008440125,-0.001987541
2018.1.23,0.001438094,0.002122059
2018.1.24,-0.002773204,-0.011499119
2018.1.25,-0.002458892,-0.003616166
2018.1.26,0.008877137,0.006504671
2018.1.29,-0.004789583,0.000781114
2018.1.30,-0.003646225,-0.010950658
2018.1.31,-0.003040902,-0.007199038
2018.2.1,0.00196154,-0.005745513
2018.2.2,-0.016797947,-0.006289101
2018.2.5,-0.034185147,-0.014677079
2018.2.6,0.030270187,-0.026745849
2018.2.7,-0.003458285,0.019142353
2018.2.8,-0.039507532,-0.015049304
2018.2.9,0.006806721,-0.010973866
2018.2.12,0.007274133,0.01186181
2018.2.13,0.006279674,-0.001261758
2018.2.14,0.017728097,0.006391353
2018.2.15,0.0065165,0.002884675
2018.2.16,0.001861025,0.008243959
2018.2.20,-0.002474607,-0.000122806
2018.2.21,-0.00708247,0.004790646
2018.2.22,-0.002386239,-0.004015429
2018.2.23,0.011532042,-0.001100933
2018.2.26,0.008029706,0.006215794
2018.2.27,-0.01309404,-0.000978587
2018.2.28,-0.014613592,-0.006964166
2018.3.1,-0.013925968,-0.007811222
2018.3.2,0.012097027,-0.014845621
2018.3.5,0.01476517,0.006496624
2018.3.6,-0.000754814,0.004314749
2018.3.7,0.006113707,0.001550552
2018.3.8,0.002273509,0.006322665
2018.3.9,0.012152915,0.002948487
2018.3.12,-0.002698456,-0.001350484
2018.3.13,-0.009716466,-0.010587034
2018.3.14,-0.008900148,-0.000853451
2018.3.15,-0.002522904,0.00099072
2018.3.16,0.000523391,0.003408864
2018.3.19,-0.010435898,-0.017063749
2018.3.20,0.000695878,0.002600645
2018.3.21,-0.001127712,-0.003163069
2018.3.22,-0.017870974,-0.012347601
2018.3.23,-0.022331524,-0.004418175
2018.3.26,0.014854666,-0.004815141
2018.3.27,-0.020814396,0.016049213
2018.3.28,-0.002415506,0.00635109
2018.3.29,0.010069958,0.001683527
2018.4.3,0.008558388,-0.003712629
2018.4.4,0.02319979,0.000504818
2018.4.5,0.002060074,0.023254623
2018.4.6,-0.015751837,-0.002205361
2018.4.9,-0.001537185,0.001545375
2018.4.10,0.006972275,0.009957556
2018.4.11,-0.000643199,-0.001323337
2018.4.12,0.003821119,0.000165341
2018.4.13,-0.007725232,0.000856578
2018.4.16,0.002894575,-0.009176736
2018.4.17,0.005056381,0.003861557
2018.4.18,-0.000542561,0.012554322
2018.4.19,-0.002977224,0.001581291
2018.4.20,-0.008361508,0.005341206
2018.4.23,-0.001911821,0.004157914
2018.4.24,-0.017399072,0.003579269
2018.4.25,0.001698798,-0.006225062
2018.4.26,0.00574966,0.005690268
2018.4.27,-0.002080302,0.010825883
2018.4.30,-0.010144552,0.000944609
2018.5.1,0.004212567,0.001471757
2018.5.2,-0.007020942,0.003032486
2018.5.3,0.000627638,-0.005384872
2018.5.4,0.015883411,0.008553566
2018.5.8,0.000621469,-0.000183706
2018.5.9,0.007317863,0.012709428
2018.5.10,0.006650614,0.005005384
2018.5.11,0.00184206,0.003057274
2018.5.14,-0.001186053,-0.001758282
2018.5.15,-0.002629816,0.001555013
2018.5.16,0.003620926,0.001451753
2018.5.17,0.000154416,0.006928183
2018.5.18,-0.001613165,-0.001179436
2018.5.21,0.002586575,0.010280204
2018.5.22,-0.005088995,0.002323245
2018.5.23,0.00708982,-0.011363664
2018.5.24,-0.001165113,-0.009248588
2018.5.25,-0.000833803,0.001753089
2018.5.29,-0.005653429,-0.012711296
2018.5.30,0.007953691,0.007431077
2018.5.31,-0.005790387,-0.00147972
2018.6.1,0.005838662,0.003065028
2018.6.4,0.001894858,0.005118168
2018.6.5,0.000123698,-0.007063768
2018.6.6,0.006913304,0.003320961
2018.6.7,-0.001612203,-0.001033939
2018.6.8,0.00475756,-0.003032734
2018.6.11,0.00065442,0.007310731
2018.6.12,0.000448636,-0.004354579
2018.6.13,-0.004425223,-1.30E-05
2018.6.14,-0.000258728,0.008026159
2018.6.15,0.000676571,-0.017128025
2018.6.18,0.002873887,-0.000338023
2018.6.19,0.003837092,-0.003607444
2018.6.20,-0.0008705,0.003092329
2018.6.21,-0.007073723,-0.009346847
2018.6.22,-0.002142986,0.016514897
2018.6.25,-0.009476244,-0.022700916
2018.6.26,0.000345259,0.003732121
2018.6.27,-0.010618956,0.011051848
2018.6.28,0.006507872,-0.000795416
2018.6.29,-0.003217338,0.002792976
2018.7.2,0.008012326,-0.011732935
2018.7.3,-0.007362573,0.006002208
2018.7.5,0.004548792,0.003970667
2018.7.6,0.008054614,0.001902645
2018.7.9,0.005640534,0.009184884
2018.7.10,0.00189166,0.000526657
2018.7.11,-0.002088646,-0.013096235
2018.7.12,0.00542873,0.007789696
2018.7.13,0.001564778,0.00137659
2018.7.16,-0.001071455,-0.008048623
2018.7.17,0.007219319,0.003399277
2018.7.18,0.001517691,0.006528321
2018.7.19,-0.001738555,0.001001286
2018.7.20,-0.000970323,-0.000674358
2018.7.23,0.002786228,-0.002999758
2018.7.24,-9.93E-05,0.006932739
2018.7.25,0.010007499,-0.006610159
2018.7.26,0.000687475,0.000640932
2018.7.27,-0.008312817,0.004964708
2018.7.30,-0.005834654,-5.97E-05
2018.7.31,0.002332023,0.006202118
2018.8.1,-0.002772194,-0.012446863
2018.8.2,0.009503066,-0.010109852
2018.8.3,0.003784857,0.010918367
2018.8.6,0.003553176,0.000610851
2018.8.7,0.000885487,0.007112119
2018.8.8,0.000318489,0.007508201
2018.8.9,-0.001264278,-0.004495311
2018.8.10,-0.002242232,-0.009703635
2018.8.13,-0.004783133,-0.003208476
2018.8.14,0.004262653,-0.004039578
2018.8.15,-0.003393364,-0.015059674
2018.8.16,0.003261564,0.007773259
2018.8.17,0.004152279,0.000292425
2018.8.20,0.001092632,0.004312921
2018.8.21,0.000506597,-0.003372711
2018.8.22,0.000290067,0.001128142
2018.8.23,-0.001157895,-0.001455991
2018.8.24,0.004301877,0.001884985
2018.8.28,-0.001355413,0.005229463
2018.8.29,0.004615927,-0.00711577
2018.8.30,-0.002688437,-0.00625763
2018.8.31,0.001086228,-0.011186561
2018.9.4,-8.28E-05,-0.006247656
2018.9.5,-0.001034568,-0.010050525
2018.9.6,-0.003672822,-0.008749743
2018.9.7,0.00119165,-0.005653363
2018.9.10,-0.001479547,0.000219826
2018.9.11,0.005667213,-0.000791598
2018.9.12,0.000218098,0.005459707
2018.9.13,0.002527139,-0.004356314
2018.9.14,-0.000481815,0.003081121
2018.9.17,-0.005189364,-0.000265642
2018.9.18,0.004683316,-0.000256124
2018.9.19,0.000464352,0.004222446
2018.9.20,0.003767217,0.004925703
2018.9.21,-0.002417144,0.016545501
2018.9.24,-0.000842293,-0.00425725
2018.9.25,-0.002120841,0.006568258
2018.9.26,-0.003781593,0.000523335
2018.9.27,0.000806777,0.004509559
2018.9.28,0.001356454,-0.004681311
2018.10.1,-0.000581109,-0.001936576
2018.10.2,-0.000126556,-0.002821604
2018.10.3,-0.002110224,0.004768832
2018.10.4,-0.006095233,-0.012317436
2018.10.5,-0.005863762,-0.013544458
2018.10.8,0.00239502,-0.011711343
2018.10.9,-0.0007531,0.000588767
2018.10.10,-0.031177984,-0.012771903
2018.10.11,-0.017620033,-0.019616716
2018.10.12,-0.001231565,-0.001573967
2018.10.15,-0.004729256,0.004750054
2018.10.16,0.015374242,0.004284315
2018.10.17,-0.000875308,-0.000680176
2018.10.18,-0.011926658,-0.003921437
2018.10.19,-0.002843002,0.003240799
2018.10.22,-0.006531881,-0.000993429
2018.10.23,0.007199228,-0.012514799
2018.10.24,-0.030321364,0.001116525
2018.10.25,0.011408091,0.005888148
2018.10.26,-0.003443133,-0.00925732
2018.10.29,-0.015552822,0.012424726
2018.10.30,0.015761197,0.00135541
2018.10.31,0.002266796,0.013026212
2018.11.1,0.008351169,-0.001887275
2018.11.2,-0.008188748,-0.002891172
2018.11.5,0.004369888,0.001369211
2018.11.6,0.00620696,-0.008930726
2018.11.7,0.014230683,0.010820874
2018.11.8,0.000160336,0.00328238
2018.11.9,-0.00469588,-0.004961396
2018.11.12,-0.017349053,-0.007382213
2018.11.13,-0.002886894,9.64E-05
2018.11.14,-0.013354416,-0.002835129
2018.11.15,0.013525978,0.000599781
2018.11.16,0.006500708,-0.003434417
2018.11.19,-0.014760102,-0.001853759
2018.11.20,-0.004799414,-0.00759495
2018.11.21,-0.002942913,0.014617906
2018.11.23,-0.000303841,-0.001072365
2018.11.26,0.008821454,0.011886741
2018.11.27,0.006891264,-0.002725427
2018.11.28,0.019260094,-0.001758744
2018.11.29,0.000288599,0.004903356
2018.11.30,0.008152204,-0.008375711
2018.12.3,-4.66E-05,0.011703053
2018.12.4,-0.030050652,-0.00563005
2018.12.6,0.012105845,-0.031969809
2018.12.7,-0.021855222,0.010986481
2018.12.10,0.002604119,-0.008381007
2018.12.11,-0.010435428,0.012625385
2018.12.12,-0.002697156,0.010703588
2018.12.13,-0.003073889,-0.000391054
2018.12.14,-0.011369952,-0.00471192
2018.12.17,-0.017447476,-0.01056374
2018.12.18,-0.005381853,-0.010634743
2018.12.19,-0.015864963,0.009556391
2018.12.20,-0.011824826,-0.008014662
2018.12.21,-0.019976084,0.001375706
2018.12.24,-0.02081874,-0.005247954
2018.12.27,0.018790616,-0.015268554
2018.12.28,-0.005228209,0.022419127
2018.12.31,0.003160343,-0.000867621
2019.1.2,0.013262703,0.00090623
2019.1.3,-0.017827069,-0.006192072
2019.1.4,0.023016155,0.021399064
2019.1.7,0.005537544,-0.003889134
2019.1.8,0.002450162,0.007419317
2019.1.9,0.001920635,0.006541169
2019.1.10,0.008947576,0.005233414
2019.1.11,0.003144068,-0.003562504
2019.1.14,0.000890969,-0.009171499
2019.1.15,0.009700965,0.005818181
2019.1.16,0.000516169,-0.004701376
2019.1.17,0.010173121,-0.00405327
2019.1.18,0.007305584,0.019330832
2019.1.22,-0.009442912,-0.009977029
2019.1.23,-0.001809859,-0.008514145
2019.1.24,0.001321677,-0.003503195
2019.1.25,0.002750744,-0.001427925
2019.1.28,-0.000423535,-0.009164793
2019.1.29,-0.001850559,0.012787128
2019.1.30,0.010283763,0.015636707
2019.1.31,0.006905933,0.003913601
2019.2.1,0.001556708,0.007344338
2019.2.4,0.006768128,0.001979459
2019.2.5,0.003424786,0.020159005
2019.2.6,-0.001258538,-0.000596497
2019.2.7,-0.004233372,-0.011146374
2019.2.8,0.005747909,-0.003162781
2019.2.11,-0.00095902,0.008159034
2019.2.12,0.00809173,0.000565128
2019.2.13,0.000992127,0.008056464
2019.2.14,0.0008125,0.000857668
2019.2.15,0.005549308,0.005496876
2019.2.19,0.003777234,-0.005597766
2019.2.20,0.002031005,0.006864369
2019.2.21,-0.001929752,-0.008506575
2019.2.22,0.004306222,0.001562806
2019.2.25,-0.002942618,0.000715761
2019.2.26,0.000551353,-0.004551151
2019.2.27,0.001749142,-0.006160633
2019.2.28,-0.001299214,-0.004579074
2019.3.1,0.001952906,0.004512942
2019.3.4,-0.007690178,0.003884531
2019.3.5,-0.001704853,0.006850232
2019.3.6,-0.006767716,0.001748331
2019.3.7,-0.006382082,-0.005357572
2019.3.8,0.004486787,-0.007466102
2019.3.11,0.012905831,0.003696545
2019.3.12,0.001498514,0.002874996
2019.3.13,0.003970989,0.001123663
2019.3.14,-0.000676294,0.003658519
2019.3.15,0.004150348,0.005945746
2019.3.18,0.003653053,0.009762273
2019.3.19,-0.002887195,0.003393244
2019.3.20,-0.002514337,-0.004514544
2019.3.21,0.012392221,0.008780419
2019.3.22,-0.01552138,-0.020287864
2019.3.25,0.00084013,-0.004172359
2019.3.26,0.002059982,0.002603337
2019.3.27,-0.005102152,-0.00029186
2019.3.28,0.002147617,0.005563995
2019.3.29,0.002165057,0.006181842
2019.4.1,0.006494279,0.005232748
2019.4.2,-0.000348707,0.010026939
2019.4.3,-0.000935735,0.003667945
2019.4.4,0.001877158,-0.002205096
2019.4.5,0.002970453,0.006051682
2019.4.8,0.002527563,0.000673882
2019.4.9,-0.002907312,-0.003538242
2019.4.10,0.002371058,-0.000493013
2019.4.11,-0.001245623,-0.000533698
2019.4.12,0.002255406,0.002572871
2019.4.15,-0.000942569,-2.55E-05
2019.4.16,-0.001787151,0.004434228
2019.4.17,-0.005360634,0.000187401
2019.4.18,7.57E-05,-0.001532362
2019.4.23,0.008107963,0.008434971
2019.4.24,-0.002303264,-0.006845057
2019.4.25,-0.000963253,-0.005047683
2019.4.26,0.004797399,-0.000799337
2019.4.29,0.000832822,0.001677333
2019.4.30,0.002954292,-0.003020418
2019.5.1,-0.009734491,-0.004453014
2019.5.2,-0.001589129,-0.004607593
2019.5.3,0.005593349,0.003981827
2019.5.7,-0.00999822,-0.016415791
2019.5.8,-6.60E-05,0.001449269
2019.5.9,0.00379719,-0.00878417
2019.5.10,0.006371333,-0.000571797
2019.5.13,-0.010021209,-0.005514051
2019.5.14,0.005054365,0.010818361
2019.5.15,0.010784152,0.007614276
2019.5.16,0.007159685,0.007721298
2019.5.17,0.000325281,-0.00066521
2019.5.20,-0.000601883,-0.005148891
2019.5.21,0.003616413,0.002464516
2019.5.22,7.35E-05,0.000718811
2019.5.23,-0.005110509,-0.014164105
2019.5.24,-0.002244424,0.006436129
2019.5.28,-0.009814688,-0.001207148
2019.5.29,-0.002594529,-0.01157458
2019.5.30,0.00068869,0.0045628
2019.5.31,-0.00510674,-0.007851294
2019.6.3,-0.00257643,0.003218904
2019.6.4,0.014599849,0.004096098
2019.6.5,0.002856011,0.000482096
2019.6.6,0.0052821,0.005473744
2019.6.7,0.007149611,0.009880979
2019.6.10,0.00031182,0.005928973
2019.6.11,-0.006063252,0.003101399
2019.6.12,-0.001003025,-0.004175796
2019.6.13,0.001869198,0.000128934
2019.6.14,5.54E-05,-0.003097659
2019.6.17,-2.77E-05,0.001568378
2019.6.18,0.003790914,0.011584991
2019.6.19,0.002021547,-0.005321103
2019.6.20,0.001551549,0.002818997
2019.6.21,-0.000762302,-0.002284261
2019.6.24,-0.002058755,0.001239866
2019.6.25,-0.009687684,0.000773631
2019.6.26,-0.004209018,-0.000814081
2019.6.27,0.001799959,-0.0018976
2019.6.28,0.003002709,0.003142714
2019.7.1,-0.00238555,0.009632102
2019.7.2,0.002812553,0.00819441
2019.7.3,0.005939186,0.00660977
2019.7.5,0.002062043,-0.006655818
2019.7.8,-0.001282801,-0.000512501
2019.7.9,0.004746735,-0.001696967
2019.7.10,0.00126037,-0.000767232
2019.7.11,9.67E-05,-0.002775174
2019.7.12,0.003460125,-0.000512794
2019.7.15,-0.001160458,0.003424731
2019.7.16,-0.00268942,0.006020303
2019.7.17,-0.006905422,-0.00552386
2019.7.18,0.005436925,-0.005638616
2019.7.19,-0.009246212,0.002081086
2019.7.22,0.001039055,0.00082936
2019.7.23,0.003576545,0.005564052
2019.7.24,0.006908921,-0.007358092
2019.7.25,-0.004182779,-0.001655715
2019.7.26,0.004176118,0.007981098
2019.7.29,-0.001157898,0.018056802
2019.7.30,0.001833632,-0.005196518
2019.7.31,-0.011953583,-0.007876077
2019.8.1,-0.009019455,-0.000251785
2019.8.2,-0.004033396,-0.023721874
2019.8.5,-0.018573323,-0.025045548
2019.8.6,0.007170562,-0.007246721
2019.8.7,0.008821799,0.003759123
2019.8.8,0.014356725,0.012040519
2019.8.9,-0.004055289,-0.004408611
2019.8.12,-0.008054171,-0.003747094
2019.8.13,0.015705398,0.003340331
2019.8.14,-0.018676161,-0.01430979
2019.8.15,0.000491763,-0.011378333
2019.8.16,0.008322055,0.007069888
2019.8.19,0.003484593,0.010135127
2019.8.20,-0.006357934,-0.009032766
2019.8.21,0.000817587,0.011022537
2019.8.22,-0.00272981,-0.010576321
2019.8.23,-0.022216266,-0.004668451
2019.8.27,-0.008323113,-0.000761391
2019.8.28,0.009274368,0.003538371
2019.8.29,0.00487066,0.009736402
2019.8.30,-0.003625794,0.003176878
2019.9.3,-0.000942345,-0.001890018
2019.9.4,0.00447254,0.005908333
2019.9.5,0.005188166,-0.005498412
2019.9.6,-0.000543712,0.001535025
2019.9.9,-0.00335185,-0.00640993
2019.9.10,0.002816619,0.004431961
2019.9.11,0.006525898,0.009596143
2019.9.12,0.000162827,0.000904466
2019.9.13,-0.001601436,0.003098126
2019.9.16,0.000517152,-0.006270074
2019.9.17,0.003342573,-0.000137961
2019.9.18,0.001740946,-0.000867815
2019.9.19,-0.001186608,0.005776245
2019.9.20,-0.005449568,-0.001564484
2019.9.23,0.00277142,-0.002568333
2019.9.24,-0.012005445,-0.004740898
2019.9.25,0.005549952,-0.000197512
2019.9.26,-0.002719949,0.008345067
2019.9.27,-0.007963373,0.010168393
2019.9.30,0.003253808,-0.00242679
2019.10.1,-0.014666178,-0.006485435
2019.10.2,-0.012790094,-0.032839007
2019.10.3,0.008712946,-0.006323885
2019.10.4,0.01139595,0.010924003
2019.10.7,-0.001849391,0.005922017
2019.10.8,-0.009405828,-0.007632683
2019.10.9,0.002847099,0.003263535
2019.10.10,0.006686407,0.002767394
2019.10.11,0.002426965,0.008413844
2019.10.14,0.000114633,-0.00465129
2019.10.15,0.007394548,-0.000250952
2019.10.16,3.34E-06,-0.006076687
2019.10.17,-0.000940201,0.00200275
2019.10.18,-0.003556724,-0.004430377
2019.10.21,0.003411517,0.001826158
2019.10.22,-0.004907846,0.006796014
2019.10.23,0.003504195,0.006667507
2019.10.24,-0.001490439,0.00925499
2019.10.25,0.006382503,-0.000515945
2019.10.28,0.002404663,0.000929328
2019.10.29,0.000494048,-0.003418611
2019.10.30,0.002310028,0.003350407
2019.10.31,-0.003070119,-0.011303927
2019.11.1,0.005292912,0.007427804
2019.11.4,-0.000224127,0.009169843
2019.11.5,-0.002007987,0.002492248
2019.11.6,0.000546175,0.001159304
2019.11.7,-0.000596222,0.001318646
2019.11.8,0.003831999,-0.006370151
2019.11.11,0.002166251,-0.004199375
2019.11.12,0.000828329,0.005022476
2019.11.13,0.003191861,-0.001933865
2019.11.14,0.001900643,-0.00798285
2019.11.15,0.004026735,0.001394932
2019.11.18,0.001320526,0.00065158
2019.11.19,-0.002327284,0.002200732
2019.11.20,-0.00199257,-0.008406574
2019.11.21,-0.001593682,-0.003301835
2019.11.22,-0.00036003,0.012119313
2019.11.25,0.005183116,0.0094383
2019.11.26,0.001807065,0.000925711
2019.11.27,0.002584489,0.003592014
2019.11.29,-0.001971961,-0.009469716
2019.12.2,-0.009581838,-0.008281629
2019.12.3,0.001873602,-0.017609682
2019.12.4,0.002979286,0.004145745
2019.12.5,-0.00057082,-0.007070916
2019.12.6,0.003595242,0.014162633
2019.12.9,-0.001879634,-0.000795934
2019.12.10,-0.000906208,-0.002787997
2019.12.11,0.001873394,0.000345114
2019.12.12,0.008665939,0.007898054
2019.12.13,0.000678721,0.010934749
2019.12.16,0.002453304,0.022271569
2019.12.17,-0.000901702,0.000828219
2019.12.18,-0.001274594,0.002053627
2019.12.19,0.004079603,0.004375917
2019.12.20,-0.000654817,0.001142759
2019.12.23,-0.000632552,0.005407064
2019.12.24,-0.000641977,0.001133993
2019.12.27,-0.002222823,0.001657379
2019.12.30,-0.005819207,-0.007595912
2019.12.31,0.00484025,-0.005897109
2020.1.2,0.004053819,0.00816814
2020.1.3,0.002627992,0.002377404
2020.1.6,0.008889525,-0.006193046
2020.1.7,-0.001444659,-0.00019671
2020.1.8,0.004454968,0.000142586
2020.1.9,0.002651082,0.003056738
2020.1.10,-0.005028145,-0.001352564
2020.1.13,0.005183523,0.003913076
2020.1.14,-0.000669864,0.000623362
2020.1.15,0.00213648,0.002679307
2020.1.16,0.004181414,-0.004325824
2020.1.17,0.001791598,0.008472758
2020.1.21,-7.23E-05,-0.005338714
2020.1.22,-0.002486557,-0.005108484
2020.1.23,0.002942193,-0.008521503
2020.1.24,-0.011354004,0.010376642
2020.1.27,-0.001087695,-0.023194753
2020.1.28,0.006396627,0.00921798
2020.1.29,-0.004894217,0.000384917
2020.1.30,0.008321009,-0.013670765
2020.1.31,-0.017459358,-0.013083115
2020.2.3,0.004089708,0.005515907
2020.2.4,0.005162518,0.015374677
2020.2.5,0.002937115,0.005717633
2020.2.6,0.000257073,0.002977196
2020.2.7,-0.002350206,-0.005088349
2020.2.10,0.010137456,-0.002657982
2020.2.11,-0.002415367,0.007033198
2020.2.12,0.002651873,0.004646868
2020.2.13,0.002385814,-0.01098874
2020.2.14,0.000615545,-0.005773455
2020.2.18,0.000370957,-0.00691722
2020.2.19,0.001702495,0.010109911
2020.2.20,-0.002138094,-0.002736737
2020.2.21,-0.006792845,-0.004409544
2020.2.24,-0.009784917,-0.033942444
2020.2.25,-0.03478516,-0.019605967
2020.2.26,-0.007515672,0.003497783
2020.2.27,-0.02773753,-0.035565901
2020.2.28,0.012713248,-0.032265614
2020.3.2,0.038243529,0.011224477
2020.3.3,-0.030524532,0.009468339
2020.3.4,0.027324166,0.014392374
2020.3.5,-0.016971901,-0.016294989
2020.3.6,0.006131728,-0.036893669
2020.3.9,-0.041831621,-0.079985843
2020.3.10,0.024142149,-0.000929063
2020.3.11,-0.030259288,-0.014144321
2020.3.12,-0.058794198,-0.115124283
2020.3.13,0.05342294,0.024262785
2020.3.16,-0.050048036,-0.04089685
2020.3.17,0.041795441,0.027537692
2020.3.18,-0.015885826,-0.041318665
2020.3.19,0.00662523,0.013883859
2020.3.20,-0.053643324,0.007574688
2020.3.23,-0.023547336,-0.03866881
2020.3.24,0.042951067,0.086668065
2020.3.25,0.007212198,0.043510623
2020.3.26,0.050203863,0.022172462
2020.3.27,-0.005650021,-0.053941803
2020.3.30,0.026100528,0.009646032
2020.3.31,-0.011578656,0.019264193
2020.4.1,-0.011101878,-0.039080948
2020.4.2,0.027425577,0.004691457
2020.4.3,-0.010500599,-0.011880034
2020.4.6,0.032586115,0.030351788
2020.4.7,-0.029360805,0.021629572
2020.4.8,0.023912911,-0.004695067
2020.4.9,0.00460947,0.028634668
2020.4.14,0.014496393,-0.008827654
2020.4.15,-0.00440223,-0.034011651
2020.4.16,7.50E-05,0.005483673
2020.4.17,0.011240299,0.02777657
2020.4.20,-0.007924145,0.004460433
2020.4.21,-0.017477991,-0.030000871
2020.4.22,0.004087921,0.022714587
2020.4.23,-0.004500544,0.009654096
2020.4.24,0.008531961,-0.01284775
2020.4.27,0.008313133,0.016305187
2020.4.28,-0.016133098,0.018925979
2020.4.29,0.007186821,0.02596688
2020.4.30,-0.006325171,-0.035628237
2020.5.1,-0.013467343,-0.023688831
2020.5.4,0.009802562,-0.001611554
2020.5.5,-0.000153382,0.016485481
2020.5.6,-0.012115523,0.000741679
2020.5.7,0.001017458,0.013947947
2020.5.11,0.00508402,0.000631541
2020.5.12,-0.023885658,0.009223745
2020.5.13,-0.016131595,-0.015248866
2020.5.14,0.020528289,-0.027911089
2020.5.15,0.011855451,0.010090795
2020.5.18,0.013651054,0.042006925
2020.5.19,-0.008737131,-0.00769412
2020.5.20,0.006068971,0.010759554
2020.5.21,-0.00724516,-0.008592709
2020.5.22,0.002506989,-0.00365907
2020.5.26,-0.004106179,0.012350667
2020.5.27,0.006768282,0.012527176
2020.5.28,-0.00555599,0.012058669
2020.5.29,0.006306986,-0.023130025
2020.6.1,0.005562398,0.014673114
2020.6.2,0.005220007,0.008673972
2020.6.3,0.007705241,0.025753354
2020.6.4,0.00025386,-0.006439897
2020.6.5,0.009465654,0.022277999
2020.6.8,0.010095992,-0.001807533
2020.6.9,-0.001912624,-0.021372876
2020.6.10,-0.007270988,-0.001040676
2020.6.11,-0.039651729,-0.040701
2020.6.12,-0.009727923,0.004675806
2020.6.15,0.024036073,-0.006652514
2020.6.16,-0.002001363,0.028942121
2020.6.17,-0.007245272,0.001674131
2020.6.18,0.004407292,-0.004677295
2020.6.19,-0.013642339,0.010950306
2020.6.22,0.00754638,-0.007654047
2020.6.23,-0.002363641,0.012017902
2020.6.24,-0.020786736,-0.031573339
2020.6.25,0.012123417,0.003822077
2020.6.26,-0.02109495,0.001976202
2020.6.29,0.011413487,0.010733995
2020.6.30,0.016288493,-0.009040432
2020.7.1,0.00319523,-0.001911144
2020.7.2,-0.004345165,0.013292319
2020.7.6,0.007712733,0.020677024
2020.7.7,-0.006692295,-0.015396462
2020.7.8,0.005336079,-0.005465725
2020.7.9,-0.007623034,-0.017457746
2020.7.10,0.010278575,0.007540569
2020.7.13,-0.015678827,0.013165548
2020.7.14,0.017799269,0.000576241
2020.7.15,0.000179774,0.018104468
2020.7.16,0.002244733,-0.006690428
2020.7.17,0.000161267,0.006316907
2020.7.20,0.008508219,-0.004585797
2020.7.21,-0.003438652,0.001310324
2020.7.22,0.006480007,-0.010039493
2020.7.23,-0.011058463,0.000698955
2020.7.24,-0.000916974,-0.014206668
2020.7.27,0.006059546,-0.003097633
