³¯Â¥,S&P 500,DAX
2017.10.11,0.001809686,0.00041641
2017.10.12,-0.000764135,0.000432971
2017.10.13,-0.000974783,-0.000247047
2017.10.16,0.000809668,-0.001036091
2017.10.17,0.000856049,-6.00E-05
2017.10.18,-0.000628399,0.002320403
2017.10.19,0.003405347,-0.003548711
2017.10.20,0.002975053,-0.005105762
2017.10.23,-0.005094255,-0.000878632
2017.10.24,0.000182958,0.001117183
2017.10.25,-0.003657539,-0.003470276
2017.10.26,0.000124988,0.013634461
2017.10.27,0.004196981,0.002347365
2017.10.30,-0.001910465,0.00013002
2017.11.1,-0.001491505,0.009181669
2017.11.2,0.000151183,-0.000564534
2017.11.3,0.00228637,0.000172878
2017.11.6,0.00141351,0.000695924
2017.11.7,-0.000567266,-0.010314157
2017.11.8,0.002187885,-0.001654534
2017.11.9,0.000239909,-0.01478858
2017.11.10,0.000821311,-0.005990793
2017.11.13,0.003220078,-0.005823423
2017.11.14,0.000434393,-0.005174001
2017.11.15,-0.001881549,0.001023923
2017.11.16,0.004919959,0.001751331
2017.11.17,-0.001584722,-0.004452226
2017.11.20,0.001026808,0.009684022
2017.11.21,0.003800937,0.009507719
2017.11.22,-0.001242932,-0.011939164
2017.11.24,0.000768811,0.002784919
2017.11.27,-0.000476549,-0.002806783
2017.11.28,0.008064282,0.003881322
2017.11.29,-0.000666173,-0.00700883
2017.11.30,0.005168988,-0.002804728
2017.12.1,-0.001089399,-0.014102182
2017.12.4,-0.0067024,0.001515865
2017.12.5,-0.003875246,-0.000634353
2017.12.6,0.001153076,0.007832825
2017.12.7,0.003266636,0.001446026
2017.12.8,0.00199709,0.000523184
2017.12.11,0.00293665,-0.004424937
2017.12.12,0.000893756,0.003961253
2017.12.13,-0.001778465,-0.001741636
2017.12.14,-0.005212615,-0.002982216
2017.12.15,0.005689201,0.005795343
2017.12.18,0.001577358,0.007590918
2017.12.19,-0.00418297,-0.007458614
2017.12.20,-0.00332748,-0.013308985
2017.12.21,0.00057754,0.003358101
2017.12.22,-0.000327896,-0.000303638
2017.12.27,0.000193859,-1.30E-05
2017.12.28,0.00053595,-0.006567018
2017.12.29,-0.005795539,-0.004822826
2018.1.2,0.004491098,-0.002041207
2018.1.3,0.00562199,0.004791008
2018.1.4,0.001719546,0.007769385
2018.1.5,0.004318225,0.007576128
2018.1.8,0.001835939,-0.002379014
2018.1.9,5.09E-05,0.000174083
2018.1.10,0.000975649,-0.00555177
2018.1.11,0.005285737,-0.005912999
2018.1.12,0.005780717,0.000283165
2018.1.16,-0.008085592,0.001339381
2018.1.17,0.006289002,-0.001285585
2018.1.18,-0.001560595,0.002350399
2018.1.19,0.002743681,0.010228207
2018.1.22,0.008440125,0.00212277
2018.1.23,0.001438094,-0.001292713
2018.1.24,-0.002773204,-0.011707057
2018.1.25,-0.002458892,-0.005700217
2018.1.26,0.008877137,0.003202984
2018.1.29,-0.004789583,-0.002579884
2018.1.30,-0.003646225,-0.001987762
2018.1.31,-0.003040902,-0.001612107
2018.2.1,0.00196154,-0.017626857
2018.2.2,-0.016797947,-0.013165042
2018.2.5,-0.034185147,-2.36E-05
2018.2.6,0.030270187,0.012978588
2018.2.7,-0.003458285,0.008915413
2018.2.8,-0.039507532,-0.019857338
2018.2.9,0.006806721,-0.01277131
2018.2.12,0.007274133,0.003600125
2018.2.13,0.006279674,-0.007047628
2018.2.14,0.017728097,0.003597469
2018.2.15,0.0065165,-0.006400895
2018.2.16,0.001861025,0.00349793
2018.2.20,-0.002474607,0.006771004
2018.2.21,-0.00708247,0.001064679
2018.2.22,-0.002386239,0.008306814
2018.2.23,0.011532042,-0.000639025
2018.2.26,0.008029706,-0.003109225
2018.2.27,-0.01309404,-0.006616585
2018.2.28,-0.014613592,0.00067489
2018.3.1,-0.013925968,-0.015906044
2018.3.2,0.012097027,-0.011531656
2018.3.5,0.01476517,0.02167924
2018.3.6,-0.000754814,-0.009482817
2018.3.7,0.006113707,0.015245436
2018.3.8,0.002273509,0.009566011
2018.3.9,0.012152915,0.001218884
2018.3.12,-0.002698456,-0.00280721
2018.3.13,-0.009716466,-0.016607865
2018.3.14,-0.008900148,0.002065421
2018.3.15,-0.002522904,0.004987485
2018.3.16,0.000523391,0.003559312
2018.3.19,-0.010435898,-0.010543371
2018.3.20,0.000695878,0.00375603
2018.3.21,-0.001127712,-0.002240535
2018.3.22,-0.017870974,-0.007217644
2018.3.23,-0.022331524,-0.009145095
2018.3.26,0.014854666,-0.011168173
2018.3.27,-0.020814396,-0.00212958
2018.3.28,-0.002415506,0.006101127
2018.3.29,0.010069958,0.011673487
2018.4.3,0.008558388,0.000415001
2018.4.4,0.02319979,-0.003553668
2018.4.5,0.002060074,0.01239488
2018.4.6,-0.015751837,-0.000136414
2018.4.9,-0.001537185,-0.004010135
2018.4.10,0.006972275,0.000598696
2018.4.11,-0.000643199,-0.006332614
2018.4.12,0.003821119,0.010739695
2018.4.13,-0.007725232,-0.00151865
2018.4.16,0.002894575,-0.00704294
2018.4.17,0.005056381,0.011376631
2018.4.18,-0.000542561,-0.000535961
2018.4.19,-0.002977224,-0.00224059
2018.4.20,-0.008361508,-0.001232046
2018.4.23,-0.001911821,0.002726346
2018.4.24,-0.017399072,-0.004102063
2018.4.25,0.001698798,-0.00277502
2018.4.26,0.00574966,0.008400471
2018.4.27,-0.002080302,0.000648019
2018.4.30,-0.010144552,0.000463154
2018.5.2,-0.007020942,0.015068933
2018.5.3,0.000627638,-0.006715696
2018.5.4,0.015883411,0.006763279
2018.5.7,0.001224263,0.009366302
2018.5.8,0.000621469,-0.000930469
2018.5.9,0.007317863,0.001951984
2018.5.10,0.006650614,0.003675677
2018.5.11,0.00184206,-0.001672287
2018.5.14,-0.001186053,-0.002471955
2018.5.15,-0.002629816,0.001703063
2018.5.16,0.003620926,0.00098846
2018.5.17,0.000154416,0.009921249
2018.5.18,-0.001613165,-0.00289463
2018.5.22,-0.005088995,0.002840799
2018.5.23,0.00708982,-0.012405738
2018.5.24,-0.001165113,-0.007814528
2018.5.25,-0.000833803,0.001613605
2018.5.29,-0.005653429,-0.009401051
2018.5.30,0.007953691,0.007098957
2018.5.31,-0.005790387,-0.015060292
2018.6.1,0.005838662,0.003637464
2018.6.4,0.001894858,-0.005364284
2018.6.5,0.000123698,0.001641276
2018.6.6,0.006913304,0.001300917
2018.6.7,-0.001612203,-0.005200702
2018.6.8,0.00475756,0.007688559
2018.6.11,0.00065442,0.002072549
2018.6.12,0.000448636,-0.006343959
2018.6.13,-0.004425223,0.002595957
2018.6.14,-0.000258728,0.023234791
2018.6.15,0.000676571,-0.008060856
2018.6.18,0.002873887,-0.008644085
2018.6.19,0.003837092,0.002440274
2018.6.20,-0.0008705,-0.002870986
2018.6.21,-0.007073723,-0.014898168
2018.6.22,-0.002142986,0.00573994
2018.6.25,-0.009476244,-0.018342871
2018.6.26,0.000345259,-0.008067521
2018.6.27,-0.010618956,0.008201259
2018.6.28,0.006507872,-0.009202649
2018.6.29,-0.003217338,-0.001351273
2018.7.2,0.008012326,0.007400148
2018.7.3,-0.007362573,0.00227562
2018.7.5,0.004548792,0.008155571
2018.7.6,0.008054614,-0.000807921
2018.7.9,0.005640534,0.000171413
2018.7.10,0.00189166,0.002345361
2018.7.11,-0.002088646,-0.007210717
2018.7.12,0.00542873,0.002316783
2018.7.13,0.001564778,-0.000677562
2018.7.16,-0.001071455,0.00239439
2018.7.17,0.007219319,0.007497109
2018.7.18,0.001517691,0.002944184
2018.7.19,-0.001738555,-0.004278141
2018.7.20,-0.000970323,-0.008168644
2018.7.23,0.002786228,0.003060005
2018.7.24,-9.93E-05,0.007800617
2018.7.25,0.010007499,-0.008418808
2018.7.26,0.000687475,0.005978381
2018.7.27,-0.008312817,0.002697954
2018.7.30,-0.005834654,-0.001925759
2018.7.31,0.002332023,-0.000331053
2018.8.1,-0.002772194,-0.007013867
2018.8.2,0.009503066,-0.00566685
2018.8.3,0.003784857,0.003426188
2018.8.6,0.003553176,-0.002631037
2018.8.7,0.000885487,-0.000686029
2018.8.8,0.000318489,0.00083622
2018.8.9,-0.001264278,0.004187482
2018.8.10,-0.002242232,-0.011988839
2018.8.13,-0.004783133,0.000970635
2018.8.14,0.004262653,-0.006915181
2018.8.15,-0.003393364,-0.019318868
2018.8.16,0.003261564,0.002867515
2018.8.17,0.004152279,-0.002577231
2018.8.20,0.001092632,0.005553331
2018.8.21,0.000506597,0.005175472
2018.8.22,0.000290067,0.002438845
2018.8.23,-0.001157895,-0.000153641
2018.8.24,0.004301877,-0.000175062
2018.8.27,0.004168525,0.006044562
2018.8.28,-0.001355413,-0.00408109
2018.8.29,0.004615927,0.000622722
2018.8.30,-0.002688437,-0.00178403
2018.8.31,0.001086228,-0.004374093
2018.9.4,-8.28E-05,-0.014573624
2018.9.5,-0.001034568,-0.010014913
2018.9.6,-0.003672822,-0.00338691
2018.9.7,0.00119165,-3.93E-05
2018.9.10,-0.001479547,0.002990366
2018.9.11,0.005667213,-0.003564153
2018.9.12,0.000218098,0.003582617
2018.9.13,0.002527139,0.001557342
2018.9.14,-0.000481815,0.001234644
2018.9.17,-0.005189364,0.003314734
2018.9.18,0.004683316,0.004987052
2018.9.19,0.000464352,0.004167763
2018.9.20,0.003767217,0.009416704
2018.9.21,-0.002417144,0.002267896
2018.9.24,-0.000842293,-0.002636023
2018.9.25,-0.002120841,0.002654907
2018.9.26,-0.003781593,-0.000751379
2018.9.27,0.000806777,0.008575869
2018.9.28,0.001356454,-0.010933153
2018.10.1,-0.000581109,0.00594517
2018.10.2,-0.000126556,0.004773092
2018.10.4,-0.006095233,-0.002522921
2018.10.5,-0.005863762,-0.010217686
2018.10.8,0.00239502,-0.008152722
2018.10.9,-0.0007531,0.001135298
2018.10.10,-0.031177984,-0.022306448
2018.10.11,-0.017620033,-0.00169969
2018.10.12,-0.001231565,-0.014444186
2018.10.15,-0.004729256,0.007809714
2018.10.16,0.015374242,0.011867312
2018.10.17,-0.000875308,-0.00819846
2018.10.18,-0.011926658,-0.009103153
2018.10.19,-0.002843002,-0.002163174
2018.10.22,-0.006531881,-0.012189877
2018.10.23,0.007199228,-0.008240539
2018.10.24,-0.030321364,-0.009517072
2018.10.25,0.011408091,0.018606433
2018.10.26,-0.003443133,0.001756802
2018.10.29,-0.015552822,0.005733854
2018.10.30,0.015761197,-0.009205869
2018.10.31,0.002266796,0.002660883
2018.11.1,0.008351169,0.004275581
2018.11.2,-0.008188748,-0.01013856
2018.11.5,0.004369888,-0.002378213
2018.11.6,0.00620696,-0.00294142
2018.11.7,0.014230683,0.003201395
2018.11.8,0.000160336,-0.008782108
2018.11.9,-0.00469588,0.003472885
2018.11.12,-0.017349053,-0.023228312
2018.11.13,-0.002886894,0.008588741
2018.11.14,-0.013354416,0.001559152
2018.11.15,0.013525978,-0.008260026
2018.11.16,0.006500708,-0.007449478
2018.11.19,-0.014760102,-0.012326183
2018.11.20,-0.004799414,-0.008210967
2018.11.21,-0.002942913,0.009464642
2018.11.23,-0.000303841,0.004130854
2018.11.26,0.008821454,0.0034247
2018.11.27,0.006891264,-0.006318251
2018.11.28,0.019260094,-0.005025021
2018.11.29,0.000288599,-0.006966155
2018.11.30,0.008152204,-0.004822575
2018.12.3,-4.66E-05,-0.006025181
2018.12.4,-0.030050652,-0.008302215
2018.12.6,0.012105845,-0.022192073
2018.12.7,-0.021855222,-0.00814704
2018.12.10,0.002604119,-0.009752638
2018.12.11,-0.010435428,0.006431279
2018.12.12,-0.002697156,0.008950742
2018.12.13,-0.003073889,-0.00492893
2018.12.14,-0.011369952,0.005184703
2018.12.17,-0.017447476,-0.007471877
2018.12.18,-0.005381853,-0.000315567
2018.12.19,-0.015864963,-0.001040679
2018.12.20,-0.011824826,-0.000949498
2018.12.21,-0.019976084,0.00572834
2018.12.27,0.018790616,-0.021527417
2018.12.28,-0.005228209,0.010179527
2019.1.2,0.013262703,0.009727515
2019.1.3,-0.017827069,-0.004831513
2019.1.4,0.023016155,0.021947558
2019.1.7,0.005537544,-0.006175642
2019.1.8,0.002450162,0.004991156
2019.1.9,0.001920635,0.00078703
2019.1.10,0.008947576,0.007139776
2019.1.11,0.003144068,-0.005648333
2019.1.14,0.000890969,0.003234804
2019.1.15,0.009700965,-0.006512111
2019.1.16,0.000516169,-0.000833958
2019.1.17,0.010173121,0.006074121
2019.1.18,0.007305584,0.018393942
2019.1.22,-0.009442912,0.001184639
2019.1.23,-0.001809859,0.002523155
2019.1.24,0.001321677,0.007624558
2019.1.25,0.002750744,0.004240577
2019.1.28,-0.000423535,-0.002036228
2019.1.29,-0.001850559,0.002437268
2019.1.30,0.010283763,-0.002591959
2019.1.31,0.006905933,-0.007562777
2019.2.1,0.001556708,-0.001590769
2019.2.4,0.006768128,-0.000343517
2019.2.5,0.003424786,0.016785977
2019.2.6,-0.001258538,-0.001131397
2019.2.7,-0.004233372,-0.021625263
2019.2.8,0.005747909,-0.007764016
2019.2.11,-0.00095902,0.005349023
2019.2.12,0.00809173,0.000238207
2019.2.13,0.000992127,-0.000683016
2019.2.14,0.0008125,-0.015036357
2019.2.15,0.005549308,0.022825297
2019.2.19,0.003777234,0.002521478
2019.2.20,0.002031005,0.005560966
2019.2.21,-0.001929752,-0.002218441
2019.2.22,0.004306222,0.003066393
2019.2.25,-0.002942618,-0.001074571
2019.2.26,0.000551353,0.008222056
2019.2.27,0.001749142,-0.000563941
2019.2.28,-0.001299214,0.007394645
2019.3.1,0.001952906,0.001504362
2019.3.4,-0.007690178,-0.004608666
2019.3.5,-0.001704853,0.004292057
2019.3.6,-0.006767716,-0.000481432
2019.3.7,-0.006382082,-0.002481767
2019.3.8,0.004486787,0.002452857
2019.3.11,0.012905831,0.003949408
2019.3.12,0.001498514,-0.007632091
2019.3.13,0.003970989,0.006335914
2019.3.14,-0.000676294,0.001213252
2019.3.15,0.004150348,0.006612784
2019.3.18,0.003653053,-0.002440175
2019.3.19,-0.002887195,0.009858923
2019.3.20,-0.002514337,-0.00862787
2019.3.21,0.012392221,-0.001463004
2019.3.22,-0.01552138,-0.018675006
2019.3.25,0.00084013,0.002068828
2019.3.26,0.002059982,0.003974795
2019.3.27,-0.005102152,-0.00174818
2019.3.28,0.002147617,0.000525157
2019.3.29,0.002165057,0.002949851
2019.4.1,0.006494279,0.005563303
2019.4.2,-0.000348707,0.004395091
2019.4.3,-0.000935735,0.008315951
2019.4.4,0.001877158,0.005302652
2019.4.5,0.002970453,0.00137733
2019.4.8,0.002527563,-0.001364066
2019.4.9,-0.002907312,-0.006429608
2019.4.10,0.002371058,0.003487539
2019.4.11,-0.001245623,0.001735032
2019.4.12,0.002255406,0.007305832
2019.4.15,-0.000942569,0.000763169
2019.4.16,-0.001787151,0.006182033
2019.4.17,-0.005360634,0.004339997
2019.4.18,7.57E-05,0.006916954
2019.4.23,0.008107963,0.00091497
2019.4.24,-0.002303264,0.006532209
2019.4.25,-0.000963253,-0.001783861
2019.4.26,0.004797399,0.002497599
2019.4.29,0.000832822,0.001545643
2019.4.30,0.002954292,0.002442206
2019.5.2,-0.001589129,-0.000298042
2019.5.3,0.005593349,0.005447126
2019.5.6,0.008073506,0.00940201
2019.5.7,-0.00999822,-0.016889106
2019.5.8,-6.60E-05,0.005686119
2019.5.9,0.00379719,-0.010310852
2019.5.10,0.006371333,-0.003761626
2019.5.13,-0.010021209,-0.014000626
2019.5.14,0.005054365,0.006932969
2019.5.15,0.010784152,0.006726946
2019.5.16,0.007159685,0.019109371
2019.5.17,0.000325281,-0.001122017
2019.5.20,-0.000601883,-0.015292776
2019.5.21,0.003616413,0.002611393
2019.5.22,7.35E-05,0.002244326
2019.5.23,-0.005110509,-0.009316918
2019.5.24,-0.002244424,-0.00135367
2019.5.28,-0.009814688,-0.006079404
2019.5.29,-0.002594529,-0.005745508
2019.5.30,0.00068869,0.001430184
2019.5.31,-0.00510674,-0.00130981
2019.6.3,-0.00257643,0.011229793
2019.6.4,0.014599849,0.021498887
2019.6.5,0.002856011,-3.09E-05
2019.6.6,0.0052821,-0.002905471
2019.6.7,0.007149611,0.003447921
2019.6.11,-0.006063252,0.001828781
2019.6.12,-0.001003025,0.001792673
2019.6.13,0.001869198,0.006086337
2019.6.14,5.54E-05,-0.002308764
2019.6.17,-2.77E-05,-0.002202636
2019.6.18,0.003790914,0.021506399
2019.6.19,0.002021547,-0.001047505
2019.6.20,0.001551549,-0.00437635
2019.6.21,-0.000762302,-0.000976839
2019.6.24,-0.002058755,-0.002728752
2019.6.25,-0.009687684,0.00012758
2019.6.26,-0.004209018,0.002845948
2019.6.27,0.001799959,-0.003029382
2019.6.28,0.003002709,0.007775253
2019.7.1,-0.00238555,-0.007555216
2019.7.2,0.002812553,-0.001612051
2019.7.3,0.005939186,0.005399675
2019.7.5,0.002062043,-0.005046706
2019.7.8,-0.001282801,0.000185771
2019.7.9,0.004746735,-3.38E-05
2019.7.10,0.00126037,-0.00319369
2019.7.11,9.67E-05,-0.005571487
2019.7.12,0.003460125,0.000391205
2019.7.15,-0.001160458,0.003295072
2019.7.16,-0.00268942,0.003124504
2019.7.17,-0.006905422,-0.007172964
2019.7.18,0.005436925,0.002745047
2019.7.19,-0.009246212,-0.003466233
2019.7.22,0.001039055,0.003735384
2019.7.23,0.003576545,0.00852896
2019.7.24,0.006908921,0.000988279
2019.7.25,-0.004182779,-0.017156486
2019.7.26,0.004176118,0.004522324
2019.7.29,-0.001157898,0.001545792
2019.7.30,0.001833632,-0.020452544
2019.7.31,-0.011953583,0.003282917
2019.8.1,-0.009019455,0.009713106
2019.8.2,-0.004033396,-0.013489637
2019.8.5,-0.018573323,-0.008534895
2019.8.6,0.007170562,-0.010517664
2019.8.7,0.008821799,0.001186096
2019.8.8,0.014356725,0.007835327
2019.8.9,-0.004055289,-0.009618544
2019.8.12,-0.008054171,-0.010338778
2019.8.13,0.015705398,0.010031312
2019.8.14,-0.018676161,-0.022889074
2019.8.15,0.000491763,-0.009574032
2019.8.16,0.008322055,0.008868431
2019.8.19,0.003484593,0.00304765
2019.8.20,-0.006357934,-0.00518771
2019.8.21,0.000817587,0.011006006
2019.8.22,-0.00272981,-0.000780318
2019.8.23,-0.022216266,-0.016566983
2019.8.26,0.004066093,0.00329758
2019.8.27,-0.008323113,0.00783194
2019.8.28,0.009274368,-0.00031189
2019.8.29,0.00487066,0.012925608
2019.8.30,-0.003625794,0.007480621
2019.9.3,-0.000942345,-0.000929811
2019.9.4,0.00447254,-0.001572147
2019.9.5,0.005188166,0.000732532
2019.9.6,-0.000543712,0.003757956
2019.9.9,-0.00335185,0.001246472
2019.9.10,0.002816619,0.004724761
2019.9.11,0.006525898,0.001395091
2019.9.12,0.000162827,0.00087466
2019.9.13,-0.001601436,0.004486117
2019.9.16,0.000517152,-0.000595123
2019.9.17,0.003342573,0.000133368
2019.9.18,0.001740946,0.002294064
2019.9.19,-0.001186608,0.008203605
2019.9.20,-0.005449568,0.000436412
2019.9.23,0.00277142,-0.007263107
2019.9.24,-0.012005445,-0.005009714
2019.9.25,0.005549952,-0.001298794
2019.9.26,-0.002719949,0.004957526
2019.9.27,-0.007963373,0.00430213
2019.9.30,0.003253808,0.004861299
2019.10.1,-0.014666178,-0.016645016
2019.10.2,-0.012790094,-0.024558332
2019.10.4,0.01139595,0.004547146
2019.10.7,-0.001849391,0.007355817
2019.10.8,-0.009405828,-0.010610829
2019.10.9,0.002847099,0.01000836
2019.10.10,0.006686407,0.006706809
2019.10.11,0.002426965,0.021225706
2019.10.14,0.000114633,0.001424946
2019.10.15,0.007394548,0.005089021
2019.10.16,3.34E-06,0.002048646
2019.10.17,-0.000940201,-2.92E-05
2019.10.18,-0.003556724,-0.000269879
2019.10.21,0.003411517,0.006771405
2019.10.22,-0.004907846,-0.000238315
2019.10.23,0.003504195,0.007471866
2019.10.24,-0.001490439,0.000891472
2019.10.25,0.006382503,0.000627596
2019.10.28,0.002404663,0.003429688
2019.10.29,0.000494048,-0.0005192
2019.10.30,0.002310028,-0.001485315
2019.10.31,-0.003070119,-0.005487454
2019.11.1,0.005292912,0.003784624
2019.11.4,-0.000224127,0.008664682
2019.11.5,-0.002007987,0.001078271
2019.11.6,0.000546175,0.002198944
2019.11.7,-0.000596222,0.002350485
2019.11.8,0.003831999,-0.001515267
2019.11.11,0.002166251,0.002138154
2019.11.12,0.000828329,0.003014285
2019.11.13,0.003191861,-0.001056126
2019.11.14,0.001900643,-0.001372327
2019.11.15,0.004026735,-0.001506973
2019.11.18,0.001320526,-0.003685934
2019.11.19,-0.002327284,-0.001070441
2019.11.20,-0.00199257,0.002335121
2019.11.21,-0.001593682,0.004172282
2019.11.22,-0.00036003,0.001376681
2019.11.25,0.005183116,-8.00E-05
2019.11.26,0.001807065,-0.001508333
2019.11.27,0.002584489,-0.000302504
2019.11.29,-0.001971961,0.004325476
2019.12.2,-0.009581838,-0.022894974
2019.12.3,0.001873602,-0.003866476
2019.12.4,0.002979286,0.010858116
2019.12.5,-0.00057082,-0.006838409
2019.12.6,0.003595242,0.006023461
2019.12.9,-0.001879634,-0.003196568
2019.12.10,-0.000906208,0.000374189
2019.12.11,0.001873394,0.005438923
2019.12.12,0.008665939,0.004098652
2019.12.13,0.000678721,-0.00754073
2019.12.16,0.002453304,0.004320288
2019.12.17,-0.000901702,-0.007754423
2019.12.18,-0.001274594,-0.003336544
2019.12.19,0.004079603,-0.001115034
2019.12.20,-0.000654817,0.008190279
2019.12.23,-0.000632552,-0.000284901
2019.12.27,-0.002222823,-9.07E-05
2019.12.30,-0.005819207,-0.003948716
2020.1.2,0.004053819,0.011436793
2020.1.3,0.002627992,-0.00356799
2020.1.6,0.008889525,0.003166433
2020.1.7,-0.001444659,0.002061574
2020.1.8,0.004454968,0.013581875
2020.1.9,0.002651082,0.001505387
2020.1.10,-0.005028145,-0.003712513
2020.1.13,0.005183523,-0.005215524
2020.1.14,-0.000669864,0.001285708
2020.1.15,0.00213648,-0.000941317
2020.1.16,0.004181414,-0.002530782
2020.1.17,0.001791598,0.000935664
2020.1.21,-7.23E-05,0.007327678
2020.1.22,-0.002486557,-0.006335437
2020.1.23,0.002942193,-0.005027517
2020.1.24,-0.011354004,0.004713271
2020.1.27,-0.001087695,-0.012808417
2020.1.28,0.006396627,0.003735666
2020.1.29,-0.004894217,0.002143923
2020.1.30,0.008321009,-0.002229764
2020.1.31,-0.017459358,-0.016412904
2020.2.3,0.004089708,0.000921837
2020.2.4,0.005162518,0.011063297
2020.2.5,0.002937115,0.019029433
2020.2.6,0.000257073,0.000330814
2020.2.7,-0.002350206,-0.001254226
2020.2.10,0.010137456,0.00133704
2020.2.11,-0.002415367,0.001696498
2020.2.12,0.002651873,0.005735051
2020.2.13,0.002385814,0.003607697
2020.2.14,0.000615545,-0.000891614
2020.2.18,0.000370957,0.000895791
2020.2.19,0.001702495,0.002755988
2020.2.20,-0.002138094,-0.008050064
2020.2.21,-0.006792845,-0.002251624
2020.2.24,-0.009784917,-0.014934822
2020.2.25,-0.03478516,-0.02635312
2020.2.26,-0.007515672,0.007284461
2020.2.27,-0.02773753,-0.012785553
2020.2.28,0.012713248,-0.000127827
2020.3.2,0.038243529,-0.014434191
2020.3.3,-0.030524532,-0.002305983
2020.3.4,0.027324166,0.011202309
2020.3.5,-0.016971901,-0.020442266
2020.3.6,0.006131728,-0.013142483
2020.3.9,-0.041831621,-0.006104611
2020.3.10,0.024142149,-0.023537357
2020.3.11,-0.030259288,-0.015510377
2020.3.12,-0.058794198,-0.073921219
2020.3.13,0.05342294,-0.026582216
2020.3.16,-0.050048036,0.001576351
2020.3.17,0.041795441,-0.022353473
2020.3.18,-0.015885826,-0.020128431
2020.3.19,0.00662523,0.013385857
2020.3.20,-0.053643324,-0.016829349
2020.3.23,-0.023547336,0.023710587
2020.3.24,0.042951067,0.048419842
2020.3.25,0.007212198,-0.011389923
2020.3.26,0.050203863,0.038707934
2020.3.27,-0.005650021,-0.016574026
2020.3.30,0.026100528,0.009220277
2020.3.31,-0.011578656,-0.003511397
2020.4.1,-0.011101878,-0.006882674
2020.4.2,0.027425577,-0.001736065
2020.4.3,-0.010500599,-0.000996798
2020.4.6,0.032586115,0.018647919
2020.4.7,-0.029360805,-0.010317654
2020.4.8,0.023912911,0.003036672
2020.4.9,0.00460947,0.007037657
2020.4.14,0.014496393,-0.003491284
2020.4.15,-0.00440223,-0.03802643
2020.4.16,7.50E-05,-0.011458589
2020.4.17,0.011240299,0.001735967
2020.4.20,-0.007924145,-0.002661336
2020.4.21,-0.017477991,-0.025961903
2020.4.22,0.004087921,0.004308825
2020.4.23,-0.004500544,0.007294136
2020.4.24,0.008531961,0.003564752
2020.4.27,0.008313133,0.010270204
2020.4.28,-0.016133098,0.012786541
2020.4.29,0.007186821,0.026917094
2020.4.30,-0.006325171,-0.030248692
2020.5.4,0.009802562,-0.007287935
2020.5.5,-0.000153382,0.00958871
2020.5.6,-0.012115523,-0.010346807
2020.5.7,0.001017458,0.011074859
2020.5.8,0.007183223,0.002023233
2020.5.11,0.00508402,-0.011321363
2020.5.12,-0.023885658,0.003867166
2020.5.13,-0.016131595,-0.012005245
2020.5.14,0.020528289,-0.007807292
2020.5.15,0.011855451,-0.000542606
2020.5.18,0.013651054,0.034498629
2020.5.19,-0.008737131,-0.011279417
2020.5.20,0.006068971,0.017470417
2020.5.21,-0.00724516,-0.002003246
2020.5.22,0.002506989,0.016166833
2020.5.26,-0.004106179,0.001362116
2020.5.27,0.006768282,0.010996368
2020.5.28,-0.00555599,0.002919938
2020.5.29,0.006306986,-0.005381267
2020.6.2,0.005220007,0.010417362
2020.6.3,0.007705241,0.027624828
2020.6.4,0.00025386,0.00326584
2020.6.5,0.009465654,0.022235346
2020.6.8,0.010095992,0.007588242
2020.6.9,-0.001912624,-0.018984926
2020.6.10,-0.007270988,-0.014970194
2020.6.11,-0.039651729,-0.020926037
2020.6.12,-0.009727923,0.00612284
2020.6.15,0.024036073,0.021210915
2020.6.16,-0.002001363,0.012031661
2020.6.17,-0.007245272,0.005644978
2020.6.18,0.004407292,-0.005356296
2020.6.19,-0.013642339,-0.0035959
2020.6.22,0.00754638,0.005600762
2020.6.23,-0.002363641,0.013154907
2020.6.24,-0.020786736,-0.029803764
2020.6.25,0.012123417,0.006228984
2020.6.26,-0.02109495,-0.017960247
2020.6.29,0.011413487,0.011652703
2020.6.30,0.016288493,0.001869192
2020.7.1,0.00319523,-0.010640086
2020.7.2,-0.004345165,0.018382685
2020.7.6,0.007712733,-0.003239743
2020.7.7,-0.006692295,-0.003425267
2020.7.8,0.005336079,-0.003815898
2020.7.9,-0.007623034,-0.011915633
2020.7.10,0.010278575,0.01527311
2020.7.13,-0.015678827,-0.001344412
2020.7.14,0.017799269,0.004351301
2020.7.15,0.000179774,0.009235165
2020.7.16,0.002244733,0.001373373
2020.7.17,0.000161267,0.00033598
2020.7.20,0.008508219,0.011471302
2020.7.21,-0.003438652,-0.001752207
2020.7.22,0.006480007,-0.004647216
2020.7.23,-0.011058463,-0.006095072
2020.7.24,-0.000916974,-0.006308895
2020.7.27,0.006059546,-0.00210781
2020.7.28,-0.004906475,-0.00396167
2020.7.29,0.009627468,0.000205133
2020.7.30,0.004464362,-0.030427413
2020.7.31,0.000204844,-0.00726159
2020.8.3,0.00192925,0.02178378
2020.8.4,0.005030004,-0.011304914
2020.8.5,0.00313011,-0.000542496
2020.8.6,0.007790421,-0.005770473
2020.8.7,0.003356585,0.003167962
2020.8.10,0.001319138,-0.00327109
2020.8.11,-0.010933831,0.010866051
2020.8.12,0.007390385,0.010878623
2020.8.13,0.000142299,-0.003898895
2020.8.14,0.001243045,-0.004939206
2020.8.17,0.000334179,-0.000326555
2020.8.18,0.000808639,0.003490858
2020.8.19,-0.005219182,0.010745394
