³¯Â¥,S&P 500,CAC
2017.9.26,-0.001680713,0.001931621
2017.9.27,0.001492913,0.000192548
2017.9.28,0.002652855,0.002115589
2017.9.29,0.003738084,0.004786989
2017.10.2,0.003136437,0.002475956
2017.10.3,0.001674262,0.001137441
2017.10.4,0.001680069,-0.002275314
2017.10.5,0.004402188,0.003604291
2017.10.6,0.000741646,-0.003226115
2017.10.9,-0.002613755,-0.000569206
2017.10.10,0.00025487,0.000379939
2017.10.11,0.001809686,0.001709564
2017.10.12,-0.000764135,0
2017.10.13,-0.000974783,-0.000760746
2017.10.16,0.000809668,-0.000189952
2017.10.17,0.000856049,-0.001897894
2017.10.18,-0.000628399,0.002842795
2017.10.19,0.003405347,-0.001137872
2017.10.20,0.002975053,-0.002272728
2017.10.23,-0.005094255,0.001703739
2017.10.24,0.000182958,0.000377858
2017.10.25,-0.003657539,-0.004729036
2017.10.26,0.000124988,0.013344809
2017.10.27,0.004196981,0.002971219
2017.10.30,-0.001910465,0.000928419
2017.10.31,-0.000283426,0.001853569
2017.11.1,-0.001491505,-0.001476832
2017.11.2,0.000151183,-0.001848429
2017.11.3,0.00228637,0.001664971
2017.11.6,0.00141351,0.000740604
2017.11.7,-0.000567266,-0.006856323
2017.11.8,0.002187885,-0.003160735
2017.11.9,0.000239909,-0.010490917
2017.11.10,0.000821311,-0.006798893
2017.11.13,0.003220078,-0.007224366
2017.11.14,0.000434393,-0.006496011
2017.11.15,-0.001881549,-0.000192215
2017.11.16,0.004919959,0.002869442
2017.11.17,-0.001584722,-0.003061032
2017.11.20,0.001026808,0.005932464
2017.11.21,0.003800937,0.006858476
2017.11.22,-0.001242932,-0.002661093
2017.11.24,0.000768811,0.002268003
2017.11.27,-0.000476549,-0.001517739
2017.11.28,0.008064282,0.002269719
2017.11.29,-0.000666173,-0.004893667
2017.11.30,0.005168988,-0.004348244
2017.12.1,-0.001089399,-0.009529327
2017.12.4,-0.0067024,0.004358957
2017.12.5,-0.003875246,-0.001703094
2017.12.6,0.001153076,0.00913596
2017.12.7,0.003266636,0.00037843
2017.12.8,0.00199709,-0.002638524
2017.12.11,0.00293665,-0.003775727
2017.12.12,0.000893756,0.005837508
2017.12.13,-0.001778465,-0.00339623
2017.12.14,-0.005212615,-0.006264852
2017.12.15,0.005689201,0.002672777
2017.12.18,0.001577358,0.005472228
2017.12.19,-0.00418297,-0.006038894
2017.12.20,-0.00332748,-0.004368063
2017.12.21,0.00057754,0.009891654
2017.12.22,-0.000327896,-0.002277905
2017.12.27,0.000193859,-0.000379651
2017.12.28,0.00053595,-0.004764182
2017.12.29,-0.005795539,-0.003638108
2018.1.2,0.004491098,-0.003846898
2018.1.3,0.00562199,0.00709699
2018.1.4,0.001719546,0.007371737
2018.1.5,0.004318225,0.006919149
2018.1.8,0.001835939,0.000928936
2018.1.9,5.09E-05,0.004623217
2018.1.10,0.000975649,-0.002034965
2018.1.11,0.005285737,-0.004630067
2018.1.12,0.005780717,0.002591634
2018.1.16,-0.008085592,-0.001292586
2018.1.17,0.006289002,0.001298822
2018.1.18,-0.001560595,-0.00240897
2018.1.19,0.002743681,0.005548377
2018.1.22,0.008440125,0.005894289
2018.1.23,0.001438094,-0.004586743
2018.1.24,-0.002773204,-0.006462953
2018.1.25,-0.002458892,-0.003704394
2018.1.26,0.008877137,0.004616387
2018.1.29,-0.004789583,-0.001658222
2018.1.30,-0.003646225,-0.004639518
2018.1.31,-0.003040902,-0.002413442
2018.2.1,0.00196154,-0.00891702
2018.2.2,-0.016797947,-0.011881328
2018.2.5,-0.034185147,-0.004807239
2018.2.6,0.030270187,0.010102096
2018.2.7,-0.003458285,0.011491021
2018.2.8,-0.039507532,-0.017047537
2018.2.9,0.006806721,-0.010358658
2018.2.12,0.007274133,0.005154651
2018.2.13,0.006279674,-0.007533739
2018.2.14,0.017728097,0.00671276
2018.2.15,0.0065165,0.000779727
2018.2.16,0.001861025,0.004824867
2018.2.20,-0.002474607,0.004243834
2018.2.21,-0.00708247,0.006740517
2018.2.22,-0.002386239,0.010592299
2018.2.23,0.011532042,0
2018.2.26,0.008029706,-0.000190386
2018.2.27,-0.01309404,-0.00361664
2018.2.28,-0.014613592,-0.000956846
2018.3.1,-0.013925968,-0.009820046
2018.3.2,0.012097027,-0.014368912
2018.3.5,0.01476517,0.009098164
2018.3.6,-0.000754814,-0.007069943
2018.3.7,0.006113707,0.007493626
2018.3.8,0.002273509,0.011317194
2018.3.9,0.012152915,0.004067014
2018.3.12,-0.002698456,-0.003277111
2018.3.13,-0.009716466,-0.00735867
2018.3.14,-0.008900148,0.000389029
2018.3.15,-0.002522904,0.003678254
2018.3.16,0.000523391,0.003669729
2018.3.19,-0.010435898,-0.008538767
2018.3.20,0.000695878,0.003686819
2018.3.21,-0.001127712,-0.003878229
2018.3.22,-0.017870974,-0.006481413
2018.3.23,-0.022331524,-0.00318916
2018.3.26,0.014854666,-0.007204354
2018.3.27,-0.020814396,-0.003768724
2018.3.28,-0.002415506,0.011364892
2018.3.29,0.010069958,0.003551
2018.4.3,0.008558388,0.001382989
2018.4.4,0.02319979,-0.001976676
2018.4.5,0.002060074,0.011056266
2018.4.6,-0.015751837,-0.000387147
2018.4.9,-0.001537185,0.00019333
2018.4.10,0.006972275,0.001727945
2018.4.11,-0.000643199,-0.00308226
2018.4.12,0.003821119,0.004807239
2018.4.13,-0.007725232,-0.000382848
2018.4.16,0.002894575,0.000191369
2018.4.17,0.005056381,0.005711038
2018.4.18,-0.000542561,0.002836881
2018.4.19,-0.002977224,0.000942774
2018.4.20,-0.008361508,0.004321284
2018.4.23,-0.001911821,0.005056664
2018.4.24,-0.017399072,0.002801384
2018.4.25,0.001698798,-0.00131123
2018.4.26,0.00574966,0.008404196
2018.4.27,-0.002080302,0.003709891
2018.4.30,-0.010144552,0.007374665
2018.5.2,-0.007020942,0.002750025
2018.5.3,0.000627638,-0.002751538
2018.5.4,0.015883411,0.003117267
2018.5.7,0.001224263,0.003292485
2018.5.8,0.000621469,-0.00091416
2018.5.9,0.007317863,0.002740979
2018.5.10,0.006650614,0.00273598
2018.5.11,0.00184206,0.001090116
2018.5.14,-0.001186053,0.001815871
2018.5.15,-0.002629816,0.004354933
2018.5.16,0.003620926,0.003979025
2018.5.17,0.000154416,0.008087024
2018.5.18,-0.001613165,0.001254593
2018.5.21,0.002586575,0.001784759
2018.5.22,-0.005088995,0.00071187
2018.5.23,0.00708982,-0.009871748
2018.5.24,-0.001165113,-0.004332137
2018.5.25,-0.000833803,-0.004517128
2018.5.29,-0.005653429,-0.004223677
2018.5.30,0.007953691,0.002206289
2018.5.31,-0.005790387,-0.009008242
2018.6.1,0.005838662,0.005660565
2018.6.4,0.001894858,-0.006351532
2018.6.5,0.000123698,-0.000546199
2018.6.6,0.006913304,-0.001637704
2018.6.7,-0.001612203,-0.006551434
2018.6.8,0.00475756,0.006962285
2018.6.11,0.00065442,0.001633246
2018.6.12,0.000448636,-0.007439026
2018.6.13,-0.004425223,-0.002183804
2018.6.14,-0.000258728,0.019227873
2018.6.15,0.000676571,-0.007012525
2018.6.18,0.002873887,-0.007267474
2018.6.19,0.003837092,0.002397862
2018.6.20,-0.0008705,-0.007545817
2018.6.21,-0.007073723,-0.013166625
2018.6.22,-0.002142986,0.009990832
2018.6.25,-0.009476244,-0.01417141
2018.6.26,0.000345259,-0.005059507
2018.6.27,-0.010618956,0.00747667
2018.6.28,0.006507872,-0.008614285
2018.6.29,-0.003217338,-0.004463463
2018.7.2,0.008012326,0.002262018
2018.7.3,-0.007362573,0.001495327
2018.7.5,0.004548792,0.007613072
2018.7.6,0.008054614,-0.002766764
2018.7.9,0.005640534,-0.00128641
2018.7.10,0.00189166,0.004394807
2018.7.11,-0.002088646,-0.005887397
2018.7.12,0.00542873,0.009108222
2018.7.13,0.001564778,-0.000188094
2018.7.16,-0.001071455,-0.002448904
2018.7.17,0.007219319,0.004336766
2018.7.18,0.001517691,0.002060505
2018.7.19,-0.001738555,-0.00357244
2018.7.20,-0.000970323,-0.001321877
2018.7.23,0.002786228,0.000189807
2018.7.24,-9.93E-05,0.006401829
2018.7.25,0.010007499,-0.004316418
2018.7.26,0.000687475,0.002425601
2018.7.27,-0.008312817,0.00612986
2018.7.30,-0.005834654,0.001115034
2018.7.31,0.002332023,0.004824652
2018.8.1,-0.002772194,-0.006108302
2018.8.2,0.009503066,-0.002240061
2018.8.3,0.003784857,0.001304875
2018.8.6,0.003553176,-0.002790959
2018.8.7,0.000885487,0.003336426
2018.8.8,0.000318489,-0.003706453
2018.8.9,-0.001264278,0.003158973
2018.8.10,-0.002242232,-0.006198949
2018.8.13,-0.004783133,0.0024526
2018.8.14,0.004262653,-0.006403035
2018.8.15,-0.003393364,-0.018866686
2018.8.16,0.003261564,0.00631279
2018.8.17,0.004152279,-0.002097036
2018.8.20,0.001092632,0.005323206
2018.8.21,0.000506597,0.006813047
2018.8.22,0.000290067,0.001319634
2018.8.23,-0.001157895,0.000188271
2018.8.24,0.004301877,0.002068253
2018.8.27,0.004168525,0.004480963
2018.8.28,-0.001355413,-0.001115656
2018.8.29,0.004615927,0.001485057
2018.8.30,-0.002688437,-0.003163088
2018.8.31,0.001086228,-0.009393268
2018.9.4,-8.28E-05,-0.014410564
2018.9.5,-0.001034568,-0.010418771
2018.9.6,-0.003672822,-0.001944013
2018.9.7,0.00119165,0.001749782
2018.9.10,-0.001479547,0.005826391
2018.9.11,0.005667213,0.000965717
2018.9.12,0.000218098,0.006528441
2018.9.13,0.002527139,0.000574658
2018.9.14,-0.000481815,0.000572246
2018.9.17,-0.005189364,0.001909855
2018.9.18,0.004683316,0.001333715
2018.9.19,0.000464352,0.004742492
2018.9.20,0.003767217,0.009400332
2018.9.21,-0.002417144,0.003536532
2018.9.24,-0.000842293,-0.002235054
2018.9.25,-0.002120841,-0.000558191
2018.9.26,-0.003781593,0.006305659
2018.9.27,0.000806777,0.006090265
2018.9.28,0.001356454,-0.003702337
2018.10.1,-0.000581109,0.003521457
2018.10.2,-0.000126556,0.000559232
2018.10.3,-0.002110224,0.000742804
2018.10.4,-0.006095233,-0.010859496
2018.10.5,-0.005863762,-0.008146299
2018.10.8,0.00239502,-0.005562496
2018.10.9,-0.0007531,0.000959049
2018.10.10,-0.031177984,-0.019372942
2018.10.11,-0.017620033,-0.001593626
2018.10.12,-0.001231565,-0.012521281
2018.10.15,-0.004729256,0
2018.10.16,0.015374242,0.01708764
2018.10.17,-0.000875308,-0.008483823
2018.10.18,-0.011926658,-0.005559983
2018.10.19,-0.002843002,-0.006791876
2018.10.22,-0.006531881,-0.015206375
2018.10.23,0.007199228,-0.004918043
2018.10.24,-0.030321364,-0.010651473
2018.10.25,0.011408091,0.01819905
2018.10.26,-0.003443133,-0.000615448
2018.10.29,-0.015552822,0.001431054
2018.10.30,0.015761197,-0.004085808
2018.10.31,0.002266796,0.007231852
2018.11.1,0.008351169,0.00100311
2018.11.2,-0.008188748,-0.01093559
2018.11.5,0.004369888,0.000599461
2018.11.6,0.00620696,-0.006403864
2018.11.7,0.014230683,0.006171016
2018.11.8,0.000160336,-0.003766483
2018.11.9,-0.00469588,0.001598721
2018.11.12,-0.017349053,-0.016198734
2018.11.13,-0.002886894,0.004607841
2018.11.14,-0.013354416,0.002619649
2018.11.15,0.013525978,-0.01087624
2018.11.16,0.006500708,-0.009892076
2018.11.19,-0.014760102,-0.010367
2018.11.20,-0.004799414,-0.006606135
2018.11.21,-0.002942913,0.005755412
2018.11.23,-0.000303841,0.000824742
2018.11.26,0.008821454,-0.000408247
2018.11.27,0.006891264,-0.003677977
2018.11.28,0.019260094,-0.003674974
2018.11.29,0.000288599,-0.00467338
2018.11.30,0.008152204,-0.001425227
2018.12.3,-4.66E-05,-0.011027681
2018.12.4,-0.030050652,-0.00364742
2018.12.6,0.012105845,-0.023183335
2018.12.7,-0.021855222,-0.001904158
2018.12.10,0.002604119,-0.013030196
2018.12.11,-0.010435428,0.004893106
2018.12.12,-0.002697156,0.013645641
2018.12.13,-0.003073889,-0.007490672
2018.12.14,-0.011369952,-0.001896135
2018.12.17,-0.017447476,-0.006794081
2018.12.18,-0.005381853,-0.0025729
2018.12.19,-0.015864963,0.002353194
2018.12.20,-0.011824826,-0.002825168
2018.12.21,-0.019976084,0.00305477
2018.12.24,-0.02081874,-0.004838364
2018.12.27,0.018790616,-0.017184825
2018.12.28,-0.005228209,0.009873915
2018.12.31,0.003160343,0.007143661
2019.1.2,0.013262703,0.009400004
2019.1.3,-0.017827069,-0.007490672
2019.1.4,0.023016155,0.015207766
2019.1.7,0.005537544,-0.008193233
2019.1.8,0.002450162,0.008382639
2019.1.9,0.001920635,0.00063674
2019.1.10,0.008947576,0.005116191
2019.1.11,0.003144068,-0.007028034
2019.1.14,0.000890969,0.001503275
2019.1.15,0.009700965,-0.005965079
2019.1.16,0.000516169,0
2019.1.17,0.010173121,0.002773335
2019.1.18,0.007305584,0.009686325
2019.1.22,-0.009442912,-0.002106151
2019.1.23,-0.001809859,0.003804697
2019.1.24,0.001321677,0.007156419
2019.1.25,0.002750744,0.006033515
2019.1.28,-0.000423535,-0.003131853
2019.1.29,-0.001850559,0.008329911
2019.1.30,0.010283763,0.005973856
2019.1.31,0.006905933,-0.00020452
2019.2.1,0.001556708,0.003873208
2019.2.4,0.006768128,-0.003466915
2019.2.5,0.003424786,0.015193243
2019.2.6,-0.001258538,0.002618593
2019.2.7,-0.004233372,-0.016872034
2019.2.8,0.005747909,-0.005339918
2019.2.11,-0.00095902,0.006128722
2019.2.12,0.00809173,0.002022245
2019.2.13,0.000992127,0.000604656
2019.2.14,0.0008125,-0.010637331
2019.2.15,0.005549308,0.016198734
2019.2.19,0.003777234,-0.000197844
2019.2.20,0.002031005,0.0041359
2019.2.21,-0.001929752,-0.000196599
2019.2.22,0.004306222,0.003534266
2019.2.25,-0.002942618,-0.000780488
2019.2.26,0.000551353,0.006652343
2019.2.27,0.001749142,0.000587027
2019.2.28,-0.001299214,0.004495268
2019.3.1,0.001952906,-0.000582355
2019.3.4,-0.007690178,-0.002317946
2019.3.5,-0.001704853,0.001931248
2019.3.6,-0.006767716,-0.001158749
2019.3.7,-0.006382082,-0.001355932
2019.3.8,0.004486787,0.000390549
2019.3.11,0.012905831,0.002137376
2019.3.12,0.001498514,-0.004257796
2019.3.13,0.003970989,0.007343028
2019.3.14,-0.000676294,0.004980853
2019.3.15,0.004150348,0.011020442
2019.3.18,0.003653053,0.001134216
2019.3.19,-0.002887195,0.002826724
2019.3.20,-0.002514337,-0.006051456
2019.3.21,0.012392221,0.000189663
2019.3.22,-0.01552138,-0.023350343
2019.3.25,0.00084013,0.002331003
2019.3.26,0.002059982,0.007143577
2019.3.27,-0.005102152,-0.002113556
2019.3.28,0.002147617,-0.00134732
2019.3.29,0.002165057,0.001144601
2019.4.1,0.006494279,0.002645504
2019.4.2,-0.000348707,0.002261592
2019.4.3,-0.000935735,0.000560067
2019.4.4,0.001877158,0.000186759
2019.4.5,0.002970453,0.000745434
2019.4.8,0.002527563,0
2019.4.9,-0.002907312,-0.001874415
2019.4.10,0.002371058,0.002247192
2019.4.11,-0.001245623,0.002234638
2019.4.12,0.002255406,0.004645553
2019.4.15,-0.000942569,0.000370165
2019.4.16,-0.001787151,0.002954212
2019.4.17,-0.005360634,0.00551472
2019.4.18,7.57E-05,0.006402656
2019.4.23,0.008107963,0.003103042
2019.4.24,-0.002303264,-0.000913159
2019.4.25,-0.000963253,-0.002012625
2019.4.26,0.004797399,0.000182632
2019.4.29,0.000832822,0.002736479
2019.4.30,0.002954292,0.003459266
2019.5.2,-0.001589129,-0.004012407
2019.5.3,0.005593349,0.002920776
2019.5.6,0.008073506,0.007597553
2019.5.7,-0.00999822,-0.015434988
2019.5.8,-6.60E-05,0.004673342
2019.5.9,0.00379719,-0.007941051
2019.5.10,0.006371333,-0.006033201
2019.5.13,-0.010021209,-0.013704059
2019.5.14,0.005054365,0.009090972
2019.5.15,0.010784152,0.006015056
2019.5.16,0.007159685,0.015845238
2019.5.17,0.000325281,0.00148313
2019.5.20,-0.000601883,-0.012693842
2019.5.21,0.003616413,0.00374042
2019.5.22,7.35E-05,-0.000186794
2019.5.23,-0.005110509,-0.01135086
2019.5.24,-0.002244424,0.002076844
2019.5.28,-0.009814688,-0.009024314
2019.5.29,-0.002594529,-0.004388901
2019.5.30,0.00068869,0.001712818
2019.5.31,-0.00510674,0.003264525
2019.6.3,-0.00257643,0.013031997
2019.6.4,0.014599849,0.014106219
2019.6.5,0.002856011,0.00472189
2019.6.6,0.0052821,-0.003583895
2019.6.7,0.007149611,0.010655302
2019.6.10,0.00031182,0.000926012
2019.6.11,-0.006063252,0.003135666
2019.6.12,-0.001003025,0
2019.6.13,0.001869198,0.002967361
2019.6.14,5.54E-05,0.001485057
2019.6.17,-2.77E-05,0.003512343
2019.6.18,0.003790914,0.021541541
2019.6.19,0.002021547,0.000180457
2019.6.20,0.001551549,-0.004125936
2019.6.21,-0.000762302,-0.003772573
2019.6.24,-0.002058755,-0.0025198
2019.6.25,-0.009687684,0.002527533
2019.6.26,-0.004209018,-0.002168414
2019.6.27,0.001799959,-0.001446917
2019.6.28,0.003002709,0.009015568
2019.7.1,-0.00238555,-0.005341893
2019.7.2,0.002812553,0.001605566
2019.7.3,0.005939186,0.006034807
2019.7.5,0.002062043,-0.002838391
2019.7.8,-0.001282801,0.00053395
2019.7.9,0.004746735,0
2019.7.10,0.00126037,0.000735024
2019.7.11,9.67E-05,-0.006426167
2019.7.12,0.003460125,0.002020017
2019.7.15,-0.001160458,-0.001830162
2019.7.16,-0.00268942,0.007492041
2019.7.17,-0.006905422,-0.007681091
2019.7.18,0.005436925,0.002030083
2019.7.19,-0.009246212,-0.004226782
2019.7.22,0.001039055,0.00276167
2019.7.23,0.003576545,0.004741938
2019.7.24,0.006908921,-0.002549628
2019.7.25,-0.004182779,-0.011295438
2019.7.26,0.004176118,0.00749615
2019.7.29,-0.001157898,0.002556612
2019.7.30,0.001833632,-0.015646891
2019.7.31,-0.011953583,0.001297859
2019.8.1,-0.009019455,0.009061551
2019.8.2,-0.004033396,-0.011751462
2019.8.5,-0.018573323,-0.012396053
2019.8.6,0.007170562,-0.002923694
2019.8.7,0.008821799,0.003694705
2019.8.8,0.014356725,0.012024193
2019.8.9,-0.004055289,-0.007079337
2019.8.12,-0.008054171,-0.010908155
2019.8.13,0.015705398,0.013057021
2019.8.14,-0.018676161,-0.01966518
2019.8.15,0.000491763,-0.005645883
2019.8.16,0.008322055,0.009487921
2019.8.19,0.003484593,0.005150226
2019.8.20,-0.006357934,-0.005155143
2019.8.21,0.000817587,0.011158508
2019.8.22,-0.00272981,-0.002841718
2019.8.23,-0.022216266,-0.015433287
2019.8.26,0.004066093,0.00728112
2019.8.27,-0.008323113,0.009531143
2019.8.28,0.009274368,0.001143947
2019.8.29,0.00487066,0.016079037
2019.8.30,-0.003625794,0.005428184
2019.9.3,-0.000942345,-0.00224425
2019.9.4,0.00447254,0.003148442
2019.9.5,0.005188166,0.002929332
2019.9.6,-0.000543712,0.002375949
2019.9.9,-0.00335185,-0.003103608
2019.9.10,0.002816619,0.001281934
2019.9.11,0.006525898,0.002369022
2019.9.12,0.000162827,0.002538993
2019.9.13,-0.001601436,0.001989331
2019.9.16,0.000517152,-0.003643655
2019.9.17,0.003342573,0.002371182
2019.9.18,0.001740946,0.002369022
2019.9.19,-0.001186608,0.006166142
2019.9.20,-0.005449568,0.005048694
2019.9.23,0.00277142,-0.00741615
2019.9.24,-0.012005445,-0.003084462
2019.9.25,0.005549952,-0.003658987
2019.9.26,-0.002719949,0.008040979
2019.9.27,-0.007963373,0
2019.9.30,0.003253808,0.008853613
2019.10.1,-0.014666178,-0.017190327
2019.10.2,-0.012790094,-0.028411529
2019.10.3,0.008712946,0.000187917
2019.10.4,0.01139595,0.007471084
2019.10.7,-0.001849391,0.009669097
2019.10.8,-0.009405828,-0.011915985
2019.10.9,0.002847099,0.009894601
2019.10.10,0.006686407,0.00866285
2019.10.11,0.002426965,0.017281012
2019.10.14,0.000114633,0.001267542
2019.10.15,0.007394548,0.003227544
2019.10.16,3.34E-06,-0.000179228
2019.10.17,-0.000940201,-0.000359777
2019.10.18,-0.003556724,-0.003257332
2019.10.21,0.003411517,0.002533479
2019.10.22,-0.004907846,0.001987893
2019.10.23,0.003504195,0.005252208
2019.10.24,-0.001490439,0.001259559
2019.10.25,0.006382503,0.003397411
2019.10.28,0.002404663,0.001784122
2019.10.29,0.000494048,0.002495545
2019.10.30,0.002310028,0.002308445
2019.10.31,-0.003070119,-0.005333346
2019.11.1,0.005292912,0.001241465
2019.11.4,-0.000224127,0.006860789
2019.11.5,-0.002007987,0.002974891
2019.11.6,0.000546175,0.00383543
2019.11.7,-0.000596222,0.000173445
2019.11.8,0.003831999,0.003475242
2019.11.11,0.002166251,0.002082611
2019.11.12,0.000828329,0.003108811
2019.11.13,0.003191861,-0.001382887
2019.11.14,0.001900643,-0.002076125
2019.11.15,0.004026735,0.001204301
2019.11.18,0.001320526,-0.00154892
2019.11.19,-0.002327284,-0.004657188
2019.11.20,-0.00199257,0.004687916
2019.11.21,-0.001593682,0.005916147
2019.11.22,-0.00036003,-0.000866476
2019.11.25,0.005183116,0
2019.11.26,0.001807065,0.001722653
2019.11.27,0.002584489,-0.002236945
2019.11.29,-0.001971961,0.001904268
2019.12.2,-0.009581838,-0.022837217
2019.12.3,0.001873602,-0.011345628
2019.12.4,0.002979286,0.011319541
2019.12.5,-0.00057082,-0.001230121
2019.12.6,0.003595242,0.008724536
2019.12.9,-0.001879634,-0.005578815
2019.12.10,-0.000906208,0.003671012
2019.12.11,0.001873394,0.000523515
2019.12.12,0.008665939,0.001216651
2019.12.13,0.000678721,-0.006707395
2019.12.16,0.002453304,0.006846997
2019.12.17,-0.000901702,-0.002738321
2019.12.18,-0.001274594,-0.000171482
2019.12.19,0.004079603,0.000513831
2019.12.20,-0.000654817,0.008013
2019.12.23,-0.000632552,0.001356622
2019.12.24,-0.000641977,0.001527625
2019.12.27,-0.002222823,-0.000507485
2019.12.30,-0.005819207,-0.008507793
2019.12.31,0.00484025,0.001198528
2020.1.2,0.004053819,0.004745772
2020.1.3,0.002627992,0.002708194
2020.1.6,0.008889525,0.002038737
2020.1.7,-0.001444659,-0.00372503
2020.1.8,0.004454968,0.00713076
2020.1.9,0.002651082,-0.005222824
2020.1.10,-0.005028145,-0.00067579
2020.1.13,0.005183523,-0.001520656
2020.1.14,-0.000669864,0.002027713
2020.1.15,0.00213648,-0.00219502
2020.1.16,0.004181414,0.000168848
2020.1.17,0.001791598,0.004356575
2020.1.21,-7.23E-05,0.004564288
2020.1.22,-0.002486557,-0.008112264
2020.1.23,0.002942193,-0.003240941
2020.1.24,-0.011354004,-0.000676819
2020.1.27,-0.001087695,-0.011410912
2020.1.28,0.006396627,0.007247659
2020.1.29,-0.004894217,0.00686698
2020.1.30,0.008321009,-0.001041486
2020.1.31,-0.017459358,-0.014476576
2020.2.3,0.004089708,0.001924592
2020.2.4,0.005162518,0.011746551
2020.2.5,0.002937115,0.012333147
2020.2.6,0.000257073,-0.001012658
2020.2.7,-0.002350206,-0.000845523
2020.2.10,0.010137456,0.000169621
2020.2.11,-0.002415367,0.000336984
2020.2.12,0.002651873,0.005361943
2020.2.13,0.002385814,0.002515303
2020.2.14,0.000615545,-0.002181758
2020.2.18,0.000370957,0.001516812
2020.2.19,0.001702495,0.004519971
2020.2.20,-0.002138094,-0.006876337
2020.2.21,-0.006792845,0.00101626
2020.2.24,-0.009784917,-0.011220314
2020.2.25,-0.03478516,-0.023776848
2020.2.26,-0.007515672,0.008647144
2020.2.27,-0.02773753,-0.013816191
2020.2.28,0.012713248,-0.004228336
2020.3.2,0.038243529,-0.010439499
2020.3.3,-0.030524532,-0.0064236
2020.3.4,0.027324166,0.016153619
2020.3.5,-0.016971901,-0.020832132
2020.3.6,0.006131728,-0.021510411
2020.3.9,-0.041831621,-0.003660247
2020.3.10,0.024142149,-0.028079599
2020.3.11,-0.030259288,-0.022055704
2020.3.12,-0.058794198,-0.076775142
2020.3.13,0.05342294,-0.027951753
2020.3.16,-0.050048036,-0.005732168
2020.3.17,0.041795441,-0.009134801
2020.3.18,-0.015885826,-0.045679742
2020.3.19,0.00662523,0.003721429
2020.3.20,-0.053643324,-0.009739121
2020.3.23,-0.023547336,0.013619907
2020.3.24,0.042951067,0.02909385
2020.3.25,0.007212198,0.019972796
2020.3.26,0.050203863,0.045258671
2020.3.27,-0.005650021,-0.023595821
2020.3.30,0.026100528,0.008157603
2020.3.31,-0.011578656,-0.006453122
2020.4.1,-0.011101878,-0.010810916
2020.4.2,0.027425577,0.000481116
2020.4.3,-0.010500599,-0.012383307
2020.4.6,0.032586115,0.007052215
2020.4.7,-0.029360805,-0.009349059
2020.4.8,0.023912911,0.01360879
2020.4.9,0.00460947,-0.000452182
2020.4.14,0.014496393,-0.005162171
2020.4.15,-0.00440223,-0.039697767
2020.4.16,7.50E-05,-0.012561226
2020.4.17,0.011240299,0.000453412
2020.4.20,-0.007924145,0.00292958
2020.4.21,-0.017477991,-0.025119422
2020.4.22,0.004087921,0.008569827
2020.4.23,-0.004500544,0.001371429
2020.4.24,0.008531961,0.002316961
2020.4.27,0.008313133,0.004079788
2020.4.28,-0.016133098,0.013453118
2020.4.29,0.007186821,0.019136183
2020.4.30,-0.006325171,-0.029019403
2020.5.4,0.009802562,-0.008306462
2020.5.5,-0.000153382,0.005889032
2020.5.6,-0.012115523,-0.009321427
2020.5.7,0.001017458,0.010632382
2020.5.8,0.007183223,0.002005125
2020.5.11,0.00508402,-0.015857395
2020.5.12,-0.023885658,-0.001354402
2020.5.13,-0.016131595,-0.016842018
2020.5.14,0.020528289,-0.005423902
2020.5.15,0.011855451,-0.012900378
2020.5.18,0.013651054,0.029377041
2020.5.19,-0.008737131,-0.013728133
2020.5.20,0.006068971,0.013793322
2020.5.21,-0.00724516,-0.000455063
2020.5.22,0.002506989,0.013048142
2020.5.26,-0.004106179,0.00197824
2020.5.27,0.006768282,0.012586972
2020.5.28,-0.00555599,0.010645193
2020.5.29,0.006306986,-0.005797118
2020.6.1,0.005562398,-0.000847637
2020.6.2,0.005220007,0.011294828
2020.6.3,0.007705241,0.020736665
2020.6.4,0.00025386,0.002423265
2020.6.5,0.009465654,0.023224819
2020.6.8,0.010095992,0.004113217
2020.6.9,-0.001912624,-0.021784789
2020.6.10,-0.007270988,-0.016850433
2020.6.11,-0.039651729,-0.023642744
2020.6.12,-0.009727923,0.015126339
2020.6.15,0.024036073,0.020549394
2020.6.16,-0.002001363,0.005104656
2020.6.17,-0.007245272,0.004861261
2020.6.18,0.004407292,-0.002641473
2020.6.19,-0.013642339,-0.004245432
2020.6.22,0.00754638,0.005725987
2020.6.23,-0.002363641,0.009075387
2020.6.24,-0.020786736,-0.022293591
2020.6.25,0.012123417,0.015267472
2020.6.26,-0.02109495,-0.013058745
2020.6.29,0.011413487,0.011676871
2020.6.30,0.016288493,-0.004277428
2020.7.1,0.00319523,-0.002856562
2020.7.2,-0.004345165,0.017304255
2020.7.6,0.007712733,-0.003359355
2020.7.7,-0.006692295,-0.000597312
2020.7.8,0.005336079,-0.004884015
2020.7.9,-0.007623034,-0.016380383
2020.7.10,0.010278575,0.015874985
2020.7.13,-0.015678827,0.006856248
2020.7.14,0.017799269,0.00467433
2020.7.15,0.000179774,0.011791882
2020.7.16,0.002244733,0.002798323
2020.7.17,0.000161267,-0.003998406
2020.7.20,0.008508219,0.010014103
2020.7.21,-0.003438652,-0.004566671
2020.7.22,0.006480007,-0.009832526
2020.7.23,-0.011058463,-0.006836946
2020.7.24,-0.000916974,-0.003273325
2020.7.27,0.006059546,-0.003078504
